"2-297","2-0551","EMBALLAGE CREMERIE",NULL,"2016-06-16 23:19:31"
"2-298","2-0226","SACS ISOTHERMES",NULL,"2016-06-16 23:19:31"
"2-299","2-0558","MATIERES PREMIERES",NULL,"2016-06-16 23:19:31"
"2-300","2-0330","OUTILLAGE QUINCAILLERIE",NULL,"2016-06-16 23:19:31"
"2-301","2-0330","ELECTRICITE",NULL,"2016-06-16 23:19:31"
"2-302","2-0330","DROGUERIE",NULL,"2016-06-16 23:19:31"
"2-303","2-0330","OUTILLAGE  ELECTRIQUE",NULL,"2016-06-16 23:19:31"
"2-304","2-0330","PILES",NULL,"2016-06-16 23:19:31"
"2-305","2-0336","HORLOGERIE",NULL,"2016-06-16 23:19:31"
"2-306","2-0331","CADEAUX",NULL,"2016-06-16 23:19:31"
"2-307","2-0331","MAT.ACCES.DE BAR PROF",NULL,"2016-06-16 23:19:31"
"2-308","2-0331","ENTRETIEN",NULL,"2016-06-16 23:19:31"
"2-309","2-0331","CAFE PETIT DEJEUNER",NULL,"2016-06-16 23:19:31"
"2-310","2-0331","VERRERIE",NULL,"2016-06-16 23:19:31"
"2-311","2-0331","VAISSELLE",NULL,"2016-06-16 23:19:31"
"2-312","2-0331","COUVERT PLATERIE INOX",NULL,"2016-06-16 23:19:31"
"2-313","2-0331","PREPARATION TABLE CUISSON",NULL,"2016-06-16 23:19:31"
"2-314","2-0331","RANGEMENT POUBELLE",NULL,"2016-06-16 23:19:31"
"2-315","2-0331","ARTICLES MENAGERS",NULL,"2016-06-16 23:19:31"
"2-316","2-0331","VAISSELLES A JETER",NULL,"2016-06-16 23:19:31"
"2-317","2-0331","SOIN DU LINGE",NULL,"2016-06-16 23:19:31"
"2-318","2-0331","CUISSON GAZ PLAQUES ELEC",NULL,"2016-06-16 23:19:31"
"2-319","2-0331","CUISSON DANS LE FOUR",NULL,"2016-06-16 23:19:31"
"2-320","2-0333","LITTERATURE POCHE",NULL,"2016-06-16 23:19:31"
"2-321","2-0332","CORRESPONDANCE",NULL,"2016-06-16 23:19:31"
"2-322","2-0332","ECRITURE",NULL,"2016-06-16 23:19:31"
"2-323","2-0332","PAPETERIE/CAHIERS",NULL,"2016-06-16 23:19:31"
"2-324","2-0332","COPIES DOUBLES",NULL,"2016-06-16 23:19:31"
"2-325","2-0332","FEUILLETS MOBILES",NULL,"2016-06-16 23:19:31"
"2-326","2-0332","PAP.BUREAU",NULL,"2016-06-16 23:19:31"
"2-327","2-0332","DESSIN LOISIRS CREATIFS",NULL,"2016-06-16 23:19:31"
"2-328","2-0332","MATERIEL SCOLAIRE",NULL,"2016-06-16 23:19:31"
"2-329","2-0332","ACCES.BUREAU CLASSEMENT",NULL,"2016-06-16 23:19:31"
"2-330","2-0333","PRESSE",NULL,"2016-06-16 23:19:31"
"2-331","2-0333","LITTERATURE HORS POCHE",NULL,"2016-06-16 23:19:31"
"2-332","2-0333","PRATIQUES LOISIRS",NULL,"2016-06-16 23:19:31"
"2-333","2-0333","JEUNESSE",NULL,"2016-06-16 23:19:31"
"2-334","2-0333","POCHE JEUNESSE",NULL,"2016-06-16 23:19:31"
"2-335","2-0333","DICTIONNAIRE PARASCOLAIRE",NULL,"2016-06-16 23:19:31"
"2-336","2-0332","CARTERIE",NULL,"2016-06-16 23:19:31"
"2-337","2-0339","BAGAGE",NULL,"2016-06-16 23:19:31"
"2-338","2-0339","MAROQUINERIE SCOLAIRE",NULL,"2016-06-16 23:19:31"
"2-340","2-0332","PAPETERIE PROFESSIONNEL",NULL,"2016-06-16 23:19:31"
"2-341","2-0334","SUPPORT VIDEO",NULL,"2016-06-16 23:19:31"
"2-343","2-0330","S.A.V  BRICO",NULL,"2016-06-16 23:19:31"
"2-344","2-0332","ESPACE BUREAU",NULL,"2016-06-16 23:19:31"
"2-345","2-0335","EQUIPEMENT DU JARDIN",NULL,"2016-06-16 23:19:31"
"2-346","2-0528","PLANTES D'INTERIEUR",NULL,"2016-06-16 23:19:31"
"2-347","2-0335","VEGETAUX D'EXTERIEUR",NULL,"2016-06-16 23:19:31"
"2-348","2-0335","BULBES & SEMENCES & PLAN",NULL,"2016-06-16 23:19:31"
"2-349","2-0335","FLEURS SECHEES & ARTIFIC.",NULL,"2016-06-16 23:19:31"
"2-350","2-0335","OUTILLAGE DE JARDIN",NULL,"2016-06-16 23:19:31"
"2-351","2-0335","ACCESSOIRES PRESENTATION",NULL,"2016-06-16 23:19:31"
"2-352","2-0335","OUTILL.MECANIQ & ELECTRIQ",NULL,"2016-06-16 23:19:31"
"2-353","2-0335","ARROSAGE PULVERISATION",NULL,"2016-06-16 23:19:31"
"2-354","2-0335","CLOTURES PROTECTIONS",NULL,"2016-06-16 23:19:31"
"2-356","2-0335","ENGRAIS AMENDEMENT PHYTO",NULL,"2016-06-16 23:19:31"
"2-357","2-0335","ANIMALERIE",NULL,"2016-06-16 23:19:31"
"2-358","2-0335","S.A.V JARDINERIE",NULL,"2016-06-16 23:19:31"
"2-359","2-0336","DECORATION DE NOEL",NULL,"2016-06-16 23:19:31"
"2-361","2-0336","DECORATION MUR ET SOL",NULL,"2016-06-16 23:19:31"
"2-362","2-0336","LUMINAIRE",NULL,"2016-06-16 23:19:31"
"2-363","2-0336","MEUBLES ET RANGEMENTS",NULL,"2016-06-16 23:19:31"
"2-364","2-0336","ACCESSOIRES SALLE DE BAIN",NULL,"2016-06-16 23:19:31"
"2-365","2-0336","SANITAIRE PROFESSIONNEL",NULL,"2016-06-16 23:19:31"
"2-366","2-0330","AMPOULES",NULL,"2016-06-16 23:19:31"
"2-367","2-0330","PLOMBERIE",NULL,"2016-06-16 23:19:31"
"2-368","2-0330","MACONNERIE",NULL,"2016-06-16 23:19:31"
"2-369","2-0330","PEINTURE PAPIER PEINT",NULL,"2016-06-16 23:19:31"
"2-370","2-0337","AUTO INTERIEUR",NULL,"2016-06-16 23:19:31"
"2-371","2-0337","AUTO EXTERIEUR",NULL,"2016-06-16 23:19:31"
"2-372","2-0337","AUTO TECHNIQUE",NULL,"2016-06-16 23:19:31"
"2-373","2-0337","LUBRIFIANT",NULL,"2016-06-16 23:19:31"
"2-374","2-0337","ENTRETIEN AUTO",NULL,"2016-06-16 23:19:31"
"2-375","2-0373","VELO ENFANT",NULL,"2016-06-16 23:19:31"
"2-376","2-0373","VELO DAME",NULL,"2016-06-16 23:19:31"
"2-377","2-0373","VELO HOMME",NULL,"2016-06-16 23:19:31"
"2-378","2-0373","ACCESSOIRES CYCLES",NULL,"2016-06-16 23:19:31"
"2-379","2-0373","S.A.V. VELO",NULL,"2016-06-16 23:19:31"
"2-380","2-0338","JOUETS BEBE",NULL,"2016-06-16 23:19:31"
"2-381","2-0338","JOUETS FILLES",NULL,"2016-06-16 23:19:31"
"2-382","2-0338","JOUETS GARCON",NULL,"2016-06-16 23:19:31"
"2-383","2-0338","JOUETS MIXTES",NULL,"2016-06-16 23:19:31"
"2-384","2-0335","CAMPING",NULL,"2016-06-16 23:19:31"
"2-385","2-0338","JOUET D'EXTERIEUR",NULL,"2016-06-16 23:19:31"
"2-386","2-0371","SPORT D'EQUIPE",NULL,"2016-06-16 23:19:31"
"2-387","2-0371","SPORT D'EXTERIEUR",NULL,"2016-06-16 23:19:31"
"2-388","2-0371","SPORT D'HIVER",NULL,"2016-06-16 23:19:31"
"2-389","2-0371","SPORT D'INTERIEUR",NULL,"2016-06-16 23:19:31"
"2-390","2-0371","SPORT NAUTIQUE",NULL,"2016-06-16 23:19:31"
"2-391","2-0371","PECHE",NULL,"2016-06-16 23:19:31"
"2-392","2-0371","S.A.V LOISIRS",NULL,"2016-06-16 23:19:31"
"2-393","2-0338","ARTICLES DE FETES",NULL,"2016-06-16 23:19:31"
"2-395","2-0336","BOIS METAL ROTIN",NULL,"2016-06-16 23:19:31"
"2-397","2-0331","BOUGIES ET SENTEURS",NULL,"2016-06-16 23:19:31"
"2-398","2-0331","TABLE EN FETE",NULL,"2016-06-16 23:19:31"
"2-399","2-0332","PRETS A POSTER",NULL,"2016-06-16 23:19:31"
"2-400","2-0441","CONFECTION 0-18 M",NULL,"2016-06-16 23:19:31"
"2-402","2-0441","PANTAL. SALOPET.ETE 0-18M",NULL,"2016-06-16 23:19:31"
"2-404","2-0441","CHEMISERIE 0-18 M",NULL,"2016-06-16 23:19:31"
"2-406","2-0441","COMBINAISON 0-18 M",NULL,"2016-06-16 23:19:31"
"2-408","2-0441","ENSEMBLE 0-18 M",NULL,"2016-06-16 23:19:31"
"2-409","2-0441","ENSEMBLE HIVER 0-18 M",NULL,"2016-06-16 23:19:31"
"2-410","2-0441","ROBE 0-18 M",NULL,"2016-06-16 23:19:31"
"2-412","2-0441","TRICOTAGE LAYETTE 0-18 M",NULL,"2016-06-16 23:19:31"
"2-413","2-0441","TRICOTAGE 0-18 M",NULL,"2016-06-16 23:19:31"
"2-415","2-0441","MOLLETON 0-18 M",NULL,"2016-06-16 23:19:31"
"2-416","2-0441","TEE SHIRT POLO 0-18 M",NULL,"2016-06-16 23:19:31"
"2-417","2-0441","SPORT 0-18 M",NULL,"2016-06-16 23:19:31"
"2-419","2-0441","NUIT 0-18 M",NULL,"2016-06-16 23:19:31"
"2-485","2-0443","CONFECTION FEMME",NULL,"2016-06-16 23:19:31"
"2-487","2-0443","CUIR FEMME",NULL,"2016-06-16 23:19:31"
"2-488","2-0443","SHORT /BERMUDA FEMME",NULL,"2016-06-16 23:19:31"
"2-490","2-0443","JEANS FEMME",NULL,"2016-06-16 23:19:31"
"2-492","2-0443","PANTALON FEMME",NULL,"2016-06-16 23:19:31"
"2-494","2-0443","JUPES FEMME",NULL,"2016-06-16 23:19:31"
"2-496","2-0443","ROBES FEMME",NULL,"2016-06-16 23:19:31"
"2-498","2-0443","CHEMISIERS FEMME",NULL,"2016-06-16 23:19:31"
"2-500","2-0443","TRICOTAGE FEMME",NULL,"2016-06-16 23:19:31"
"2-502","2-0443","TEE SHIRT FEMME",NULL,"2016-06-16 23:19:31"
"2-504","2-0443","SWEATERIE FEMME",NULL,"2016-06-16 23:19:31"
"2-506","2-0443","SPORTS FEMME",NULL,"2016-06-16 23:19:31"
"2-509","2-0443","LINGERIE FEMME",NULL,"2016-06-16 23:19:31"
"2-511","2-0443","GRANDE TAILLE A PARTIR 44",NULL,"2016-06-16 23:19:31"
"2-516","2-0444","CONFECTION HOMMES",NULL,"2016-06-16 23:19:31"
"2-518","2-0444","CUIR HOMME",NULL,"2016-06-16 23:19:31"
"2-519","2-0444","JEANS HOMME",NULL,"2016-06-16 23:19:31"
"2-521","2-0444","PANTALON HOMME",NULL,"2016-06-16 23:19:31"
"2-523","2-0444","CHEMISE HOMME",NULL,"2016-06-16 23:19:31"
"2-525","2-0444","TRICOTAGE HOMME",NULL,"2016-06-16 23:19:31"
"2-527","2-0444","SWEAT HOMME",NULL,"2016-06-16 23:19:31"
"2-529","2-0444","TEE SHIRT POLO HOMME",NULL,"2016-06-16 23:19:31"
"2-531","2-0444","SPORT HOMME",NULL,"2016-06-16 23:19:31"
"2-533","2-0444","BAIN HOMME",NULL,"2016-06-16 23:19:31"
"2-534","2-0444","NUIT HOMME",NULL,"2016-06-16 23:19:31"
"2-536","2-0444","TRAVAIL HOMME",NULL,"2016-06-16 23:19:31"
"2-537","2-0444","CHASSE ET PECHE",NULL,"2016-06-16 23:19:31"
"2-550","2-0442","CONFECTION FILLE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-551","2-0442","ENSEMBLE FILLE PLAGE 2/16",NULL,"2016-06-16 23:19:31"
"2-552","2-0442","PANTALON FILLE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-553","2-0442","ROBE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-554","2-0442","JUPE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-555","2-0442","CHEMISIER 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-556","2-0442","TRICOT FILLE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-557","2-0442","SWEAT FILLE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-558","2-0442","TEE SHIRT FILLE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-559","2-0442","BAIN FILLE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-560","2-0442","NUIT FILLE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-561","2-0442","CONFECTION GARCON 2/16",NULL,"2016-06-16 23:19:31"
"2-562","2-0442","ENSEMBLE GARCON PLAGE 2/1",NULL,"2016-06-16 23:19:31"
"2-563","2-0442","JEAN'S 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-564","2-0442","PANTALON GARCON 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-565","2-0442","CHEMISE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-566","2-0442","TRICOT GARCON 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-567","2-0442","SWEAT GARCON 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-568","2-0442","TEE SHIRT GARCON 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-569","2-0442","BAIN GARCON 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-570","2-0442","SPORT MISTE 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-571","2-0442","NUIT GARCON 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-572","2-0442","VETEMENT TRAVAIL 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-573","2-0442","ACCESSOIRES 2/16 ANS",NULL,"2016-06-16 23:19:31"
"2-590","2-0559","PATISSERIE INDUSTRIELLE F",NULL,"2016-06-16 23:19:31"
"2-591","2-0559","PAINS SPECIAUX",NULL,"2016-06-16 23:19:31"
"2-601","2-0446","SOUS VETEMENT BB 0-5 ANS",NULL,"2016-06-16 23:19:31"
"2-603","2-0446","SOUS VETEMENT FILLE 6/16A",NULL,"2016-06-16 23:19:31"
"2-604","2-0446","SOUS VETEM.GARCON 6/16A",NULL,"2016-06-16 23:19:31"
"2-606","2-0446","SOUS VETEMENT FEMME",NULL,"2016-06-16 23:19:31"
"2-607","2-0446","MAILLOT BAIN FEMME",NULL,"2016-06-16 23:19:31"
"2-608","2-0446","SOUS VETEMENT HOMME",NULL,"2016-06-16 23:19:31"
"2-621","2-0447","CHAUSSANT M BAS BB 14-15/",NULL,"2016-06-16 23:19:31"
"2-625","2-0447","CHAUSSANT MIXTE 27-30/39",NULL,"2016-06-16 23:19:31"
"2-626","2-0447","CHAUSSANT M BAS FE 37 40",NULL,"2016-06-16 23:19:31"
"2-628","2-0447","CHAUSSANT HOMME 39/40 45/",NULL,"2016-06-16 23:19:31"
"2-700","2-0440","COUVERTURE",NULL,"2016-06-16 23:19:31"
"2-701","2-0440","COUVRE-LIT",NULL,"2016-06-16 23:19:31"
"2-702","2-0440","PROTEGE MATELATS",NULL,"2016-06-16 23:19:31"
"2-703","2-0440","COUETTE",NULL,"2016-06-16 23:19:31"
"2-704","2-0440","OREILLER TRAVERSIN COUSSI",NULL,"2016-06-16 23:19:31"
"2-705","2-0440","LINGE DE LIT",NULL,"2016-06-16 23:19:31"
"2-706","2-0440","HOUSSE DE COUETTE",NULL,"2016-06-16 23:19:31"
"2-707","2-0440","LINGE DE TOILETTE",NULL,"2016-06-16 23:19:31"
"2-708","2-0440","PEIGNOIR DE BAIN",NULL,"2016-06-16 23:19:31"
"2-709","2-0440","DRAP DE PLAGE",NULL,"2016-06-16 23:19:31"
"2-710","2-0440","TAPIS DE BAIN",NULL,"2016-06-16 23:19:31"
"2-711","2-0440","LINGE DE TABLE",NULL,"2016-06-16 23:19:31"
"2-712","2-0440","LINGE D'OFFICE",NULL,"2016-06-16 23:19:31"
"2-713","2-0440","VOILAGE ET DOUBLE RIDEAUX",NULL,"2016-06-16 23:19:31"
"2-714","2-0440","MOUCHOIRS",NULL,"2016-06-16 23:19:31"
"2-715","2-0440","MERCERIE",NULL,"2016-06-16 23:19:31"
"2-716","2-0440","AMEUBLEMENT",NULL,"2016-06-16 23:19:31"
"2-721","2-0445","REPAS",NULL,"2016-06-16 23:19:31"
"2-722","2-0445","HYGIENE TOILETTE",NULL,"2016-06-16 23:19:31"
"2-723","2-0445","SECURITE PREVENTION",NULL,"2016-06-16 23:19:31"
"2-724","2-0445","ACCESSOIRE INTERIEUR",NULL,"2016-06-16 23:19:31"
"2-725","2-0445","ACCESSOIRE DE SORTIE",NULL,"2016-06-16 23:19:31"
"2-726","2-0445","ACCESSOIRES DE LIT",NULL,"2016-06-16 23:19:31"
"2-727","2-0445","JEUX",NULL,"2016-06-16 23:19:31"
"2-728","2-0445","MOBILIER",NULL,"2016-06-16 23:19:31"
"2-729","2-0445","SORTIES ROULANTES",NULL,"2016-06-16 23:19:31"
"2-730","2-0445","SORTIES AUTO",NULL,"2016-06-16 23:19:31"
"2-741","2-0461","CHAPELLERIE",NULL,"2016-06-16 23:19:31"
"2-742","2-0461","CEINTURE BRETELLE",NULL,"2016-06-16 23:19:31"
"2-743","2-0461","GANTS ECHARPES",NULL,"2016-06-16 23:19:31"
"2-744","2-0461","CRAVATE POCHETTE NOEUD PA",NULL,"2016-06-16 23:19:31"
"2-745","2-0461","FOULARD CHALE",NULL,"2016-06-16 23:19:31"
"2-746","2-0461","MAROQUINERIE",NULL,"2016-06-16 23:19:31"
"2-747","2-0461","PARAPLUIE",NULL,"2016-06-16 23:19:31"
"2-748","2-0461","BIJOUX",NULL,"2016-06-16 23:19:31"
"2-763","2-0460","CHAUSSURES BEBE",NULL,"2016-06-16 23:19:31"
"2-765","2-0460","CHAUSSURE FILLE",NULL,"2016-06-16 23:19:31"
"2-767","2-0460","CHAUSSURE GARCON",NULL,"2016-06-16 23:19:31"
"2-769","2-0460","CHAUSSURES FEMMES",NULL,"2016-06-16 23:19:31"
"2-771","2-0460","CHAUSSURES HOMMES",NULL,"2016-06-16 23:19:31"
"2-772","2-0460","CHAUSSURE SPORTSWEAR",NULL,"2016-06-16 23:19:31"
"2-773","2-0460","CHAUSSURES PLAGE",NULL,"2016-06-16 23:19:31"
"2-775","2-0460","SPORT BEBE",NULL,"2016-06-16 23:19:31"
"2-776","2-0460","SPORT ENFANT",NULL,"2016-06-16 23:19:31"
"2-777","2-0460","SPORT FEMME",NULL,"2016-06-16 23:19:31"
"2-778","2-0460","SPORT HOMME",NULL,"2016-06-16 23:19:31"
"2-780","2-0460","PANTOUFLE BEBE",NULL,"2016-06-16 23:19:31"
"2-782","2-0460","PANTOUFLE ENFANT",NULL,"2016-06-16 23:19:31"
"2-784","2-0460","PANTOUFLE FEMME",NULL,"2016-06-16 23:19:31"
"2-786","2-0460","PANTOUFLE HOMME",NULL,"2016-06-16 23:19:31"
"2-788","2-0460","CHAUSSURE SKI",NULL,"2016-06-16 23:19:31"
"2-789","2-0460","BOTTE DE PLUIE ET TRAVAIL",NULL,"2016-06-16 23:19:31"
"2-790","2-0460","ACCESSOIRE CHAUSSURE",NULL,"2016-06-16 23:19:31"
"2-800","2-0880","PETIT DEJEUNER",NULL,"2016-06-16 23:19:31"
"2-801","2-0880","PREPARATION ALIMENTAIRE",NULL,"2016-06-16 23:19:31"
"2-803","2-0880","ENTRETIEN DU LINGE",NULL,"2016-06-16 23:19:31"
"2-804","2-0880","HYGIENE ET BEAUTE",NULL,"2016-06-16 23:19:31"
"2-805","2-0880","RASOIR",NULL,"2016-06-16 23:19:31"
"2-806","2-0880","ENTRETIEN DES SOLS",NULL,"2016-06-16 23:19:31"
"2-807","2-0880","BIEN ETRE DANS LA MAISON",NULL,"2016-06-16 23:19:31"
"2-808","2-0880","PIECES DETACHEES",NULL,"2016-06-16 23:19:31"
"2-809","2-0881","LAVE LINGE SECHE LINGE",NULL,"2016-06-16 23:19:31"
"2-810","2-0881","LAVE VAISSELLE",NULL,"2016-06-16 23:19:31"
"2-811","2-0881","REFRIGERATEUR",NULL,"2016-06-16 23:19:31"
"2-812","2-0881","CONGELATEURS",NULL,"2016-06-16 23:19:31"
"2-813","2-0881","CUISINIERES",NULL,"2016-06-16 23:19:31"
"2-814","2-0881","ENCASTRABLE",NULL,"2016-06-16 23:19:31"
"2-815","2-0881","MATERIEL PROFESSIONNEL",NULL,"2016-06-16 23:19:31"
"2-816","2-0881","MICRO ONDES",NULL,"2016-06-16 23:19:31"
"2-817","2-0881","PIECES DETACHEES GEM",NULL,"2016-06-16 23:19:31"
"2-818","2-0882","POSTERS",NULL,"2016-06-16 23:19:31"
"2-819","2-0882","CADRES",NULL,"2016-06-16 23:19:31"
"2-820","2-0882","APPAREILS",NULL,"2016-06-16 23:19:31"
"2-821","2-0882","PELLICULES",NULL,"2016-06-16 23:19:31"
"2-822","2-0882","TRAVAUX PHOTOS",NULL,"2016-06-16 23:19:31"
"2-823","2-0882","AUTRES PRODUITS",NULL,"2016-06-16 23:19:31"
"2-824","2-0882","ACCESSOIRES PHOTO",NULL,"2016-06-16 23:19:31"
"2-825","2-0882","ALBUMS",NULL,"2016-06-16 23:19:31"
"2-826","2-0882","SOUS VERRE",NULL,"2016-06-16 23:19:31"
"2-827","2-0882","CHASSE",NULL,"2016-06-16 23:19:31"
"2-828","2-0882","PILES PHOTO",NULL,"2016-06-16 23:19:31"
"2-830","2-0883","TELEPHONIE",NULL,"2016-06-16 23:19:31"
"2-831","2-0883","CONSOMMABLES DIVERS",NULL,"2016-06-16 23:19:31"
"2-832","2-0897","CONSOLES DE JEUX",NULL,"2016-06-16 23:19:32"
"2-835","2-0883","CALCULATRICES",NULL,"2016-06-16 23:19:31"
"2-836","2-0883","EQUIPEMENT BUREAU",NULL,"2016-06-16 23:19:31"
"2-837","2-0897","LOGICIELS CONSOLES",NULL,"2016-06-16 23:19:32"
"2-838","2-9999","ACCESSOIRES",NULL,"2016-06-16 23:19:32"
"2-839","2-0897","LOGICIELS PC CD ROM",NULL,"2016-06-16 23:19:32"
"2-840","2-0884","CD CLASSIQUE",NULL,"2016-06-16 23:19:31"
"2-841","2-0884","C D divers",NULL,"2016-06-16 23:19:31"
"2-842","2-0884","CD VARIETES",NULL,"2016-06-16 23:19:31"
"2-843","2-0884","K7",NULL,"2016-06-16 23:19:31"
"2-844","2-0884","MINI DISC",NULL,"2016-06-16 23:19:31"
"2-845","2-0884","DEPOT VENTE DEBS",NULL,"2016-06-16 23:19:31"
"2-848","2-0884","ACCESSOIRES",NULL,"2016-06-16 23:19:31"
"2-854","2-8098","TABAC METI",NULL,"2016-06-16 23:19:32"
"2-860","2-0886","K7 VIDEO",NULL,"2016-06-16 23:19:31"
"2-861","2-0886","DVD",NULL,"2016-06-16 23:19:31"
"2-862","2-0886","LASER DISC",NULL,"2016-06-16 23:19:31"
"2-870","2-0887","TELEVISEUR",NULL,"2016-06-16 23:19:31"
"2-871","2-0887","ANTENNES SATELITES",NULL,"2016-06-16 23:19:31"
"2-872","2-0887","MAGNETOSCOPES",NULL,"2016-06-16 23:19:31"
"2-873","2-0887","ACCESSOIRES TV/VIDEO",NULL,"2016-06-16 23:19:31"
"2-874","2-0887","CAMESCOPE",NULL,"2016-06-16 23:19:31"
"2-876","2-0887","LASER DISC VIDEO",NULL,"2016-06-16 23:19:31"
"2-877","2-0887","ABONNEMENT CANAL +",NULL,"2016-06-16 23:19:31"
"2-878","2-0887","CONSOLE INTERNET",NULL,"2016-06-16 23:19:31"
"2-879","2-0887","TPS",NULL,"2016-06-16 23:19:31"
"2-880","2-0888","PETIT SON",NULL,"2016-06-16 23:19:31"
"2-881","2-0888","AUTO RADIO",NULL,"2016-06-16 23:19:31"
"2-882","2-0888","BALADEUR",NULL,"2016-06-16 23:19:31"
"2-883","2-0888","RADIO K7",NULL,"2016-06-16 23:19:31"
"2-884","2-0888","CHAINES HI FI",NULL,"2016-06-16 23:19:31"
"2-885","2-0888","PLATINE LASER",NULL,"2016-06-16 23:19:31"
"2-886","2-0888","ELEMENTS SEPARES",NULL,"2016-06-16 23:19:31"
"2-887","2-0888","ACCESSOIRES SON",NULL,"2016-06-16 23:19:31"
"2-891",NULL,"LA POSTE",NULL,"2016-06-16 23:19:31"
"2-933","2-0337","MOTO TECHNIQUE",NULL,"2016-06-16 23:19:31"
"2-934","2-0337","EQUIPEMENT MOTO",NULL,"2016-06-16 23:19:31"
"2-935","2-0337","EQUIPEMENT PILOTE",NULL,"2016-06-16 23:19:31"
"2-940","2-0894","MICRO ORDINATEURS",NULL,"2016-06-16 23:19:31"
"2-941","2-0894","PERIPHERIQUES",NULL,"2016-06-16 23:19:31"
"2-942","2-0894","ACCESOIRES MICRO",NULL,"2016-06-16 23:19:31"
"2-943","2-0894","CONSOMMABLES MICRO",NULL,"2016-06-16 23:19:31"
"2-944","2-0894","MOBILIER MICRO",NULL,"2016-06-16 23:19:31"
"2-945","2-0894","SUPPORTS MAGNETIQUES",NULL,"2016-06-16 23:19:31"
"2-946","2-0894","INTERNET",NULL,"2016-06-16 23:19:31"
"2-989","2-0883","ABONNEMENTS FILAIRES",NULL,"2016-06-16 23:19:31"
"2-990","2-9999","SAV BLANC",NULL,"2016-06-16 23:19:32"
"2-991","2-9999","SAV PEM",NULL,"2016-06-16 23:19:32"
"2-992","2-9999","SAV BRUN",NULL,"2016-06-16 23:19:32"
"2-993","2-9999","EXTENSION DE GARANTIE",NULL,"2016-06-16 23:19:32"
"2-994","2-9999","ABONNEMENT CANAL +",NULL,"2016-06-16 23:19:32"
"2-995","2-9999","LIVRAISON",NULL,"2016-06-16 23:19:32"
"2-999","2-0111","liaison caisse",NULL,"2016-06-16 23:19:31"
"3-AA","3-SECEPI","CONSERVES FRUITS",NULL,"2017-07-28 12:51:35"
"3-AB","3-SECEPI","CONSERVES LEGUMES",NULL,"2017-07-28 12:51:35"
"3-AC","3-SECEPI","CONSERVES VIANDES",NULL,"2017-07-28 12:51:35"
"3-AD","3-SECEPI","CONSERVES POISSONS",NULL,"2017-07-28 12:51:35"
"3-AE","3-SECEPI","PETIT DEJEUNER",NULL,"2017-07-28 12:51:35"
"3-AF","3-SECEPI","PATES RIZ FECULES",NULL,"2017-07-28 12:51:35"
"3-AG","3-SECEPI","LAIT DESSERT",NULL,"2017-07-28 12:51:35"
"3-AH","3-SECEPI","PLATS CUISINES",NULL,"2017-07-28 12:51:35"
"3-AI","3-SECEPI","BEURRE HUILE",NULL,"2017-07-28 12:51:35"
"3-AJ","3-SECEPI","CONDIMENT SAUCE",NULL,"2017-07-28 12:51:35"
"3-AK","3-SECEPI","APERITIF OLIVES",NULL,"2017-07-28 12:51:35"
"3-AL","3-SECEPI","ALIMENTS ENFANTS",NULL,"2017-07-28 12:51:35"
"3-AM","3-SECEPI","BISCUITS",NULL,"2017-07-28 12:51:35"
"3-AN","3-SECEPI","CHOCOLAT SAISONNIER",NULL,"2017-07-28 12:51:35"
"3-AO","3-SECEPI","SUCRERIES",NULL,"2017-07-28 12:51:35"
"3-AP","3-SECEPI","PRODUITS ANIMALIERS",NULL,"2017-07-28 12:51:35"
"3-D1","3-SECALC","SPIRITUEUX",NULL,"2017-07-28 12:51:35"
"3-D3","3-SECLIQ","BRASSERIE",NULL,"2017-07-28 12:51:35"
"3-D5","3-SECLIQ","VINS",NULL,"2017-07-28 12:51:35"
"3-D9","3-SECLIQ","AUTRES BOISSONS",NULL,"2017-07-28 12:51:35"
"3-E1","3-SECENT","CIGARETTES",NULL,"2017-07-28 12:51:35"
"3-EM","3-SECENT","M",NULL,"2017-07-28 12:51:35"
"3-F1","3-SECENT","PUERICULTURE",NULL,"2017-07-28 12:51:35"
"3-F2","3-SECENT","LOISIR EQUIPEMENT",NULL,"2017-07-28 12:51:35"
"3-F3","3-SECENT","ELECTROMENAGER",NULL,"2017-07-28 12:51:35"
