"001140","0","","","3","01","HO SHI KEUNG CAY STORE***","","29, AV PRES MONNERVILLE","97300","CAYENNE","003910","","","*","C","","",""
"001141","0","","","3","01","POLYDOR               ***","","DEGRAD DES CANNES","97300","CAYENNE","003000","","","*","","","",""
"001142","0","","","3","01","TSANG MAN TING        ***","","CITE BEAUREGARD","97300","CAYENNE","003490","","","*","TIEN TEN F","","",""
"001143","0","","","3","01","CHEUNG CHO YUI        ***","","CARREFOUR RABAN-MANGO","97300","CAYENNE","003080","","","*","LUI CHI PI","","",""
"001144","0","","","3","01","LEE TIN YAU           ***","","BOURG DE REMIRE","97354","REMIRE MONTJOLY","003850","","","*","LEE TIN YA","","",""
"001145","0","","","3","01","LS YUYI","","14 R VICTOR CEIDE","97351","MATOURY","003290","","","C","MR YU SHIKUN","","",""
"001146","0","","","3","01","LS A YONG     0914LIC","","14 CITE ELDO","97310","KOUROU","003170","","","B","MR YU YIMIN","","",""
"001147","0","","","3","01","CHUNG LIONG WONG ***","","62, G.DE GAULLE","97310","KOUROU","002810","","","B","WONG CHUNG LION","","",""
"001148","0","","","3","01","XXXXXXXXXXXXXXXXXX    ***","","XXX","97311","ROURA","003110","","","*","","","",""
"001149","0","","","3","01","HO WAI HUNG           ***","","6, FAUBOURG LABRI","97300","CAYENNE","003890","","","*","HO WAI H/307020","","",""
"001150","0","","","3","01","LS LU","","22 RUE EUGENE RONDA SILVA","97350","IRACOUBO","003640","","","P","MME WU XI UFEN","","",""
"001151","0","","","3","01","EMILE  LS","","RTE DE MONTABO,GRANT","97300","CAYENNE","003680","","","B","NG YIM LAM","","",""
"001152","0","","","3","01","HO SHUI KEUNG         ***","","CITE ZEPHIR 13","97300","CAYENNE","003440","","","*","HO SHUI","","",""
"001153","0","","","3","01","CHOU KET KIAM LS      ***","","3,KM ROUTE MONTABO","97300","CAYENNE","003190","","","*","CHOU KET K","","",""
"001154","0","","","3","01","MAN WAI WING          ***","","CITE BOHOMME N° 18","97300","CAYENNE","003150","","","*","HO TIEN QU","","",""
"001155","0","","","3","01","TSOI CHI MING. PHILIP ***","","1,RUE FR.ROOSELET","97320","SAINT LAURENT","003180","","","*","TSOI PHILI","","",""
"001156","0","","","3","01","LAU TIM FAT           ***","","RTE BADUEL /FACE ESSO","97300","CAYENNE","003490","","","*","CHING KON","","",""
