"301","013010","2.00","4.46","6.00","4.30","12.00","4.14","12.00","4.14","12.00","4.14"
"301","013034","2.00","3.92","9.00","3.70","18.00","3.58","18.00","3.58","18.00","3.58"
"301","013049","2.00","2.09","6.00","1.89","12.00","1.82","12.00","1.82","12.00","1.82"
"301","013092","2.00","1.81","12.00","1.65","24.00","1.59","24.00","1.59","24.00","1.59"
"301","013127","2.00","9.92","6.00","9.25","12.00","8.59","12.00","8.59","12.00","8.59"
"301","013172","1.00","1.95","12.00","1.44","24.00","1.29","24.00","1.29","24.00","1.29"
"301","013173","2.00","1.96","12.00","1.53","24.00","1.43","24.00","1.43","24.00","1.43"
"301","013479","2.00","2.49","12.00","2.31","24.00","2.14","24.00","2.14","24.00","2.14"
"301","014776","2.00","3.27","5.00","3.05","10.00","2.86","10.00","2.86","10.00","2.86"
"301","014991","12.00","0.82","24.00","0.79","48.00","0.72","48.00","0.72","48.00","0.72"
"301","015087","2.00","9.21","6.00","8.60","12.00","7.98","12.00","7.98","12.00","7.98"
"301","015475","2.00","4.67","12.00","3.94","24.00","3.68","48.00","3.56","48.00","3.56"
"301","015478","2.00","4.67","12.00","3.94","24.00","3.68","48.00","3.56","48.00","3.56"
"301","015496","2.00","8.92","12.00","8.58","24.00","7.99","24.00","7.99","24.00","7.99"
"301","015824","2.00","9.79","3.00","9.09","6.00","8.94","6.00","8.94","6.00","8.94"
"301","016006","2.00","3.73","6.00","3.47","12.00","3.42","12.00","3.42","12.00","3.42"
"301","016899","2.00","2.00","10.00","1.86","20.00","1.74","20.00","1.74","20.00","1.74"
"301","016926","2.00","6.08","6.00","5.47","12.00","5.27","12.00","5.27","12.00","5.27"
"301","016997","2.00","12.11","6.00","10.89","12.00","10.49","12.00","10.49","12.00","10.49"
"301","017076","2.00","8.92","12.00","8.58","24.00","7.99","24.00","7.99","24.00","7.99"
"301","017077","2.00","4.67","12.00","3.94","24.00","3.68","48.00","3.56","48.00","3.56"
"301","017079","2.00","3.99","12.00","3.31","24.00","3.15","24.00","3.15","24.00","3.15"
"301","017081","2.00","3.99","12.00","3.31","24.00","3.15","24.00","3.15","24.00","3.15"
"301","017083","2.00","4.40","12.00","3.47","24.00","3.30","24.00","3.30","24.00","3.30"
"301","017085","2.00","3.99","12.00","3.31","24.00","3.14","24.00","3.14","24.00","3.14"
"301","017087","2.00","5.57","12.00","4.38","24.00","4.25","24.00","4.25","24.00","4.25"
"301","017089","2.00","5.57","12.00","4.38","24.00","4.25","24.00","4.25","24.00","4.25"
"301","017186","2.00","4.99","4.00","4.88","6.00","4.60","6.00","4.60","6.00","4.60"
"301","017195","2.00","17.02","12.00","15.81","24.00","14.59","24.00","14.59","24.00","14.59"
"301","017225","2.00","4.21","12.00","3.31","24.00","3.21","24.00","3.21","24.00","3.21"
"301","017226","2.00","4.58","12.00","3.60","24.00","3.49","24.00","3.49","24.00","3.49"
"301","017228","2.00","5.57","12.00","4.38","24.00","4.25","24.00","4.25","24.00","4.25"
"301","017232","2.00","4.21","12.00","3.31","24.00","3.21","24.00","3.21","24.00","3.21"
"301","017233","2.00","4.58","12.00","3.60","24.00","3.43","24.00","3.43","24.00","3.43"
"301","017234","2.00","3.99","12.00","3.31","24.00","3.15","24.00","3.15","24.00","3.15"
"301","017235","2.00","3.99","12.00","3.31","24.00","3.15","24.00","3.15","24.00","3.15"
"301","017236","2.00","4.29","12.00","3.38","24.00","3.22","24.00","3.22","24.00","3.22"
"301","017237","2.00","5.57","12.00","4.38","24.00","4.25","24.00","4.25","24.00","4.25"
"301","017238","2.00","4.21","12.00","3.31","24.00","3.21","24.00","3.21","24.00","3.21"
"301","017239","2.00","4.58","12.00","3.60","24.00","3.43","24.00","3.43","24.00","3.43"
"301","017240","2.00","4.40","12.00","3.47","24.00","3.30","24.00","3.30","24.00","3.30"
"301","017241","2.00","5.57","12.00","4.38","24.00","4.25","24.00","4.25","24.00","4.25"
"301","017246","2.00","4.21","12.00","3.31","24.00","3.21","24.00","3.21","24.00","3.21"
"301","017247","2.00","4.58","12.00","3.60","24.00","3.43","24.00","3.43","24.00","3.43"
"301","017249","2.00","5.57","12.00","4.38","24.00","4.25","24.00","4.25","24.00","4.25"
"301","017282","2.00","4.18","12.00","3.52","24.00","3.25","48.00","3.15","48.00","3.15"
"301","017284","2.00","4.18","12.00","3.52","24.00","3.25","48.00","3.15","48.00","3.15"
"301","017285","2.00","4.18","12.00","3.52","24.00","3.25","48.00","3.15","48.00","3.15"
"301","017288","2.00","4.18","12.00","3.52","24.00","3.25","48.00","3.15","48.00","3.15"
"301","017327","2.00","4.18","12.00","3.52","24.00","3.25","48.00","3.15","48.00","3.15"
"301","017791","2.00","0.98","15.00","0.95","30.00","0.91","60.00","0.84","60.00","0.84"
"301","018052","2.00","14.28","6.00","13.33","12.00","12.38","12.00","12.38","12.00","12.38"
"301","018220","2.00","8.67","6.00","8.36","12.00","8.05","12.00","8.05","12.00","8.05"
"301","018332","1.00","4.65","1.00","4.65","1.00","4.65","1.00","4.65","1.00","4.65"
"301","018357","2.00","3.99","12.00","3.31","24.00","3.15","24.00","3.15","24.00","3.15"
"301","018977","2.00","2.21","19.00","1.93","38.00","1.87","38.00","1.87","38.00","1.87"
"301","019199","2.00","1.21","20.00","1.04","40.00","0.99","40.00","0.99","40.00","0.99"
"301","019263","2.00","3.99","12.00","3.31","24.00","3.15","24.00","3.15","24.00","3.15"
"301","019264","2.00","3.99","12.00","3.31","24.00","3.15","24.00","3.15","24.00","3.15"
"301","019420","1.00","31.56","3.00","30.43","5.00","28.63","5.00","28.63","5.00","28.63"
"301","019507","1.00","10.60","5.00","10.22","10.00","9.61","10.00","9.61","10.00","9.61"
"301","019508","1.00","16.55","5.00","15.96","10.00","15.01","10.00","15.01","10.00","15.01"
"301","019903","2.00","6.67","4.00","6.39","6.00","6.12","6.00","6.12","6.00","6.12"
"301","019904","2.00","6.67","4.00","6.39","6.00","5.99","6.00","5.99","6.00","5.99"
"301","020057","1.00","15.77","4.00","14.71","8.00","13.86","8.00","13.86","8.00","13.86"
"301","020112","1.00","13.99","4.00","13.30","8.00","12.54","8.00","12.54","8.00","12.54"
"301","020248","2.00","3.32","6.00","3.08","12.00","2.83","12.00","2.83","12.00","2.83"
"301","020267","2.00","3.32","6.00","3.08","12.00","2.83","12.00","2.83","12.00","2.83"
"301","020461","2.00","1.89","6.00","1.84","12.00","1.78","12.00","1.78","12.00","1.78"
