"","301","SFG","008515","1","1.30","1.30","","","3330160000020"
"","301","SFG","008515","2","1.30","1.30","","","3330160000020"
"","301","SFG","008515","3","1.30","1.30","","","3330160000020"
"","301","SFG","008515","4","1.30","1.30","","","3330160000020"
"","301","SFG","008515","5","1.30","1.30","","","3330160000020"
"","301","SFG","008516","1","0.59","0.59","","","3330160006718"
"","301","SFG","008516","2","0.59","0.59","","","3330160006718"
"","301","SFG","008516","3","0.59","0.59","","","3330160006718"
"","301","SFG","008516","4","0.59","0.59","","","3330160006718"
"","301","SFG","008516","5","0.59","0.59","","","3330160006718"
"","301","SFG","008517","1","0.21","0.21","","","3330160006619"
"","301","SFG","008517","2","0.21","0.21","","","3330160006619"
"","301","SFG","008517","3","0.21","0.21","","","3330160006619"
"","301","SFG","008517","4","0.21","0.21","","","3330160006619"
"","301","SFG","008517","5","0.20","0.20","","","3330160006619"
"","301","SFG","008519","1","0.23","0.23","","","3330160000051"
"","301","SFG","008519","2","0.23","0.23","","","3330160000051"
"","301","SFG","008519","3","0.23","0.23","","","3330160000051"
"","301","SFG","008519","4","0.23","0.23","","","3330160000051"
"","301","SFG","008519","5","0.23","0.23","","","3330160000051"
"","301","SFG","008520","1","0.28","0.28","","","3330160000105"
"","301","SFG","008520","2","0.28","0.28","","","3330160000105"
"","301","SFG","008520","3","0.28","0.28","","","3330160000105"
"","301","SFG","008520","4","0.28","0.28","","","3330160000105"
"","301","SFG","008520","5","0.28","0.28","","","3330160000105"
"","301","SFG","008554","1","5.42","5.42","","","3760145697615"
"","301","SFG","008554","2","5.42","5.42","","","3760145697615"
"","301","SFG","008554","5","4.80","4.80","","","3760145697615"
"","301","SFG","009181","1","1.68","1.68","","","5035139210216"
"","301","SFG","009181","2","1.68","1.68","","","5035139210216"
"","301","SFG","009181","3","1.55","1.55","","","5035139210216"
"","301","SFG","009181","4","1.55","1.55","","","5035139210216"
"","301","SFG","009181","5","1.46","1.46","","","5035139210216"
"","301","SFG","009412","1","3.83","3.83","","","4002899563105"
"","301","SFG","009412","2","3.83","3.83","","","4002899563105"
"","301","SFG","009626","1","7.71","7.71","","","3585290006200"
"","301","SFG","009626","2","7.71","7.71","","","3585290006200"
