"3325528","325528","","","","2"
"2325549","325549","","","","2"
"232557","32557","","","","2"
"2325579","325579","","","","2"
"2325629","325629","","","","2"
"2325639","325639","","","","2"
"2325662","325662","","","","2"
"2325672","325672","","","","2"
"2325708","325708","","","","2"
"2325723","325723","","","","2"
"2325731","325731","","","","2"
"2325758","325758","","","","2"
"2325770","325770","","","","2"
"2325820","325820","","","","2"
"2325833","325833","","","","2"
"2325846","325846","","","","2"
"232588","32588","","","","2"
"3325888","325888","","","","2"
"2325910","325910","","","","2"
"2325913","325913","","","","1"
"2325976","325976","","","","2"
"2325997","325997","","","","2"
"332601","32601","","","","2"
"2326012","326012","","","","2"
"2326031","326031","","","","2"
"432604","32604","","","","2"
"332605","32605","","","","2"
"2326050","326050","","","","2"
"232607","32607","","","","2"
"2326075","326075","","","","2"
"2326122","326122","","","","2"
"2326185","326185","","","","2"
"2326209","326209","","","","2"
"2326248","326248","","","","1"
"2326260","326260","","","","2"
"2326267","326267","","","","2"
"2326305","326305","","","","2"
"2326334","326334","","","","2"
"2326338","326338","","","","2"
"3326346","326346","","","","2"
"2326355","326355","","","","2"
"2326362","326362","","","","2"
"2326371","326371","","","","2"
"2326402","326402","","","","1"
"2326423","326423","","","","2"
"2326425","326425","","","","2"
"2326445","326445","","","","2"
"2326454","326454","","","","2"
"2326456","326456","","","","2"
"2326468","326468","","","","2"
"2326546","326546","","","","2"
"432656","32656","","","","2"
"432658","32658","","","","2"
"4326606","326606","","","","2"
"2326631","326631","","","","1"
"2326647","326647","","","","1"
"4326661","326661","","","","2"
"3326686","326686","","","","2"
"3326766","326766","","","","2"
"232678","32678","","","","2"
"2326828","326828","","","","2"
"2326858","326858","","","","2"
"2326876","326876","","","","2"
"332688","32688","","","","1"
"2327003","327003","","","","2"
"3327058","327058","","","","2"
"3327061","327061","","","","2"
"2327070","327070","","","","2"
"2327074","327074","","","","2"
"4327144","327144","","","","2"
"4327176","327176","","","","2"
"3327185","327185","","","","2"
"2327240","327240","","","","2"
"3327247","327247","","","","2"
"2327248","327248","","","","1"
"2327269","327269","","","","2"
"3327285","327285","","","","2"
"3327312","327312","","","","2"
"2327355","327355","","","","2"
"4327358","327358","","","","2"
"2327383","327383","","","","2"
"4327394","327394","","","","2"
"2327432","327432","","","","1"
"2327543","327543","","","","2"
"2327578","327578","","","","2"
"2327592","327592","","","","2"
"2327611","327611","","","","1"
"2327628","327628","","","","2"
"2327639","327639","","","","1"
"432764","32764","","","","2"
"2327654","327654","","","","2"
"2327662","327662","","","","2"
"2327692","327692","","","","2"
"2327709","327709","","","","2"
"3327728","327728","","","","2"
"4327732","327732","","","","2"
"1327736","327736","","","","2"
"4327737","327737","","","","2"
"2327744","327744","","","","2"
"232779","32779","","","","1"
"4327794","327794","","","","2"
"2327802","327802","","","","1"
"4327827","327827","","","","2"
"2327833","327833","","","","1"
"2327839","327839","","","","2"
"2327856","327856","","","","2"
"2327865","327865","","","","2"
"2327923","327923","","","","2"
"2327935","327935","","","","2"
"2327953","327953","","","","2"
"2327962","327962","","","","2"
"2327981","327981","","","","2"
"2327984","327984","","","","2"
"232802","32802","","","","2"
"2328023","328023","","","","2"
"2328039","328039","","","","2"
"2328058","328058","","","","2"
"2328065","328065","","","","2"
"2328068","328068","","","","2"
"3328122","328122","","","","1"
"2328128","328128","","","","2"
"2328129","328129","","","","2"
"2328133","328133","","","","2"
"2328136","328136","","","","2"
"2328137","328137","","","","2"
"2328140","328140","","","","2"
"3328141","328141","","","","2"
"2328144","328144","","","","2"
"2328151","328151","","","","2"
"4328163","328163","","","","2"
"232817","32817","","","","2"
"2328252","328252","","","","2"
"232827","32827","","","","2"
"2328286","328286","","","","1"
"1328293","328293","","","","1"
"1328296","328296","","","","1"
"2328362","328362","","","","2"
"4328398","328398","","","","2"
"4328427","328427","","","","2"
"2328440","328440","","","","2"
"2328443","328443","","","","2"
"2328447","328447","","","","2"
"3328450","328450","","","","1"
"2328451","328451","","","","1"
"2328458","328458","","","","2"
"4328460","328460","","","","2"
"2328472","328472","","","","1"
"2328480","328480","","","","2"
"3328512","328512","","","","2"
"2328514","328514","","","","1"
"4328578","328578","","","","2"
"2328590","328590","","","","2"
"1328612","328612","","","","1"
"2328644","328644","","","","2"
"2328726","328726","","","","1"
"2328753","328753","","","","2"
"2328764","328764","","","","1"
"2328765","328765","","","","2"
"2328818","328818","","","","2"
"2328820","328820","","","","2"
"4328865","328865","","","","2"
"2328866","328866","","","","2"
"2328998","328998","","","","2"
"2329045","329045","","","","2"
"2329072","329072","","","","1"
"3329085","329085","","","","2"
"232936","32936","","","","2"
"2329423","329423","","","","2"
"2329451","329451","","","","2"
"2329464","329464","","","","2"
"2329465","329465","","","","2"
"2329475","329475","","","","2"
"2329488","329488","","","","2"
"2329495","329495","","","","2"
"2329507","329507","","","","2"
"2329516","329516","","","","1"
"2329524","329524","","","","2"
"2329529","329529","","","","2"
"2329536","329536","","","","1"
"2329558","329558","","","","2"
"2329559","329559","","","","2"
"2329562","329562","","","","2"
"2329563","329563","","","","2"
"3329575","329575","","","","2"
"1329585","329585","","","","2"
"2329600","329600","","","","2"
"2329613","329613","","","","2"
"2329623","329623","","","","2"
"1329721","329721","","","","1"
"1329722","329722","","","","2"
"2329740","329740","","","","1"
"2329774","329774","","","","2"
"2329799","329799","","","","2"
"3329816","329816","","","","2"
"3329855","329855","","","","2"
"232986","32986","","","","2"
"2329878","329878","","","","2"
"3329885","329885","","","","2"
"2329902","329902","","","","2"
"3329983","329983","","","","2"
"2329995","329995","","","","2"
"233002","33002","","","","1"
"3330083","330083","","","","2"
"2330155","330155","","","","2"
"2330257","330257","","","","2"
"233029","33029","","","","2"
"2330323","330323","","","","1"
"2330426","330426","","","","2"
"4330677","330677","","","","2"
"233099","33099","","","","2"
"2331027","331027","","","","2"
"333115","33115","","","","2"
"2331212","331212","","","","1"
"2331295","331295","","","","1"
"2331383","331383","","","","2"
"233148","33148","","","","2"
"233150","33150","","","","1"
"233151","33151","","","","2"
"433176","33176","","","","2"
"433177","33177","","","","2"
"2331786","331786","","","","2"
"2332000","332000","","","","1"
"2332001","332001","","","","1"
"4332005","332005","","","","2"
"4332042","332042","","","","2"
"2332060","332060","","","","1"
"4332145","332145","","","","2"
"4332159","332159","","","","2"
"233217","33217","","","","2"
"4332194","332194","","","","2"
"2332218","332218","","","","2"
"2332328","332328","","","","1"
"233235","33235","","","","1"
"2332350","332350","","","","1"
"2332376","332376","","","","1"
"2332384","332384","","","","1"
"2332389","332389","","","","1"
"2332393","332393","","","","1"
"2332439","332439","","","","1"
"4332563","332563","","","","2"
"4332571","332571","","","","2"
"4332594","332594","","","","2"
"4332597","332597","","","","2"
"4332617","332617","","","","2"
"4332618","332618","","","","2"
"4332620","332620","","","","2"
"4332621","332621","","","","2"
"4332630","332630","","","","2"
"2332640","332640","","","","2"
"2332646","332646","","","","2"
"2332679","332679","","","","2"
"2332689","332689","","","","2"
"2332690","332690","","","","2"
"2332700","332700","","","","2"
"4332724","332724","","","","2"
"2332820","332820","","","","2"
"2332825","332825","","","","2"
"2332842","332842","","","","2"
"4332946","332946","","","","2"
"2332962","332962","","","","1"
"2332971","332971","","","","1"
"2333004","333004","","","","1"
"2333116","333116","","","","1"
"2333139","333139","","","","2"
"4333152","333152","","","","2"
"2333159","333159","","","","1"
"2333172","333172","","","","1"
"3333200","333200","","","","2"
"4333201","333201","","","","2"
"1333269","333269","","","","1"
"3333287","333287","","","","1"
"2333293","333293","","","","1"
"2333355","333355","","","","2"
"2333357","333357","","","","2"
"3333372","333372","","","","2"
"2333480","333480","","","","1"
"333349","33349","","","","2"
"333355","33355","","","","2"
"2333564","333564","","","","1"
"2333609","333609","","","","2"
"2333619","333619","","","","2"
"3333633","333633","","","","2"
"2333637","333637","","","","2"
"2333686","333686","","","","2"
"1333695","333695","","","","1"
"4333698","333698","","","","2"
"2333842","333842","","","","2"
"2333843","333843","","","","2"
"2333844","333844","","","","2"
"3333847","333847","","","","2"
"233385","33385","","","","2"
"3333857","333857","","","","2"
"2333860","333860","","","","2"
"2333879","333879","","","","2"
"2333908","333908","","","","2"
"2333934","333934","","","","2"
"4333984","333984","","","","2"
"2334041","334041","","","","2"
"2334054","334054","","","","2"
"3334080","334080","","","","2"
"2334124","334124","","","","2"
"2334158","334158","","","","2"
"4334193","334193","","","","2"
"4334249","334249","","","","2"
"4334274","334274","","","","2"
"4334285","334285","","","","2"
"4334296","334296","","","","2"
"2334332","334332","","","","1"
"2334340","334340","","","","2"
"3334366","334366","","","","2"
"4334375","334375","","","","2"
"2334418","334418","","","","1"
"2334423","334423","","","","2"
"4334439","334439","","","","2"
"233444","33444","","","","1"
"4334460","334460","","","","2"
"2334521","334521","","","","2"
"2334559","334559","","","","2"
"2334567","334567","","","","2"
"2334576","334576","","","","2"
"3334578","334578","","","","2"
"4334589","334589","","","","2"
"2334610","334610","","","","2"
"2334625","334625","","","","2"
"2334658","334658","","","","1"
"4334714","334714","","","","2"
"2334726","334726","","","","2"
"2334730","334730","","","","2"
"2334736","334736","","","","2"
"2334738","334738","","","","1"
"2334739","334739","","","","1"
"2334744","334744","","","","2"
"1334809","334809","","","","2"
"4334852","334852","","","","2"
"2334917","334917","","","","2"
"2335062","335062","","","","2"
"4335088","335088","","","","2"
"2335100","335100","","","","2"
"2335108","335108","","","","1"
"233511","33511","","","","2"
"2335124","335124","","","","2"
"2335135","335135","","","","2"
"2335153","335153","","","","2"
"2335157","335157","","","","2"
"2335200","335200","","","","2"
"2335202","335202","","","","1"
"2335246","335246","","","","2"
"2335276","335276","","","","2"
"2335309","335309","","","","2"
"2335346","335346","","","","2"
"3335352","335352","","","","2"
"4335385","335385","","","","2"
"2335389","335389","","","","2"
"233539","33539","","","","2"
"2335424","335424","","","","2"
"2335432","335432","","","","2"
"3335443","335443","","","","2"
"2335446","335446","","","","2"
"2335469","335469","","","","2"
"2335483","335483","","","","2"
"4335506","335506","","","","2"
"4335513","335513","","","","2"
"2335534","335534","","","","2"
"2335554","335554","","","","2"
"233560","33560","","","","2"
"2335653","335653","","","","2"
"233566","33566","","","","2"
"2335706","335706","","","","2"
"233571","33571","","","","2"
"233575","33575","","","","1"
"333585","33585","","","","2"
"2335893","335893","","","","2"
"3335990","335990","","","","2"
"233608","33608","","","","2"
"2336091","336091","","","","2"
"2336110","336110","","","","2"
"2336129","336129","","","","2"
"3336135","336135","","","","2"
"3336146","336146","","","","2"
"233616","33616","","","","2"
"2336164","336164","","","","2"
"4336194","336194","","","","2"
"2336213","336213","","","","1"
"3336214","336214","","","","2"
"2336244","336244","","","","2"
"2336260","336260","","","","1"
"3336263","336263","","","","2"
"233633","33633","","","","1"
"2336371","336371","","","","2"
"2336382","336382","","","","2"
"4336438","336438","","","","2"
"3336441","336441","","","","2"
"2336462","336462","","","","1"
"2336535","336535","","","","2"
"2336551","336551","","","","2"
"2336556","336556","","","","2"
"2336566","336566","","","","2"
"2336585","336585","","","","1"
"4336630","336630","","","","2"
"2336782","336782","","","","2"
"333685","33685","","","","2"
"4336873","336873","","","","2"
"2336887","336887","","","","2"
"2336919","336919","","","","2"
"2336946","336946","","","","2"
"4337079","337079","","","","2"
"2337110","337110","","","","2"
"4337112","337112","","","","2"
"233712","33712","","","","2"
"4337127","337127","","","","2"
"2337192","337192","","","","2"
"4337196","337196","","","","2"
"2337234","337234","","","","2"
"233725","33725","","","","1"
"4337311","337311","","","","2"
"2337328","337328","","","","2"
"4337396","337396","","","","2"
"233741","33741","","","","2"
"4337413","337413","","","","2"
"433743","33743","","","","2"
"2337459","337459","","","","2"
"3337461","337461","","","","2"
"3337482","337482","","","","2"
"2337503","337503","","","","2"
"2337524","337524","","","","2"
"4337565","337565","","","","2"
"3337584","337584","","","","2"
"433759","33759","","","","2"
"2337625","337625","","","","2"
"2337653","337653","","","","2"
"2337691","337691","","","","2"
"1337694","337694","","","","2"
"1337708","337708","","","","2"
"2337715","337715","","","","2"
"2337723","337723","","","","2"
"4337742","337742","","","","2"
"2337803","337803","","","","2"
"2337810","337810","","","","2"
"2337812","337812","","","","2"
"2337873","337873","","","","1"
"2337875","337875","","","","2"
"2337916","337916","","","","2"
"2337951","337951","","","","2"
"4337959","337959","","","","2"
"2338008","338008","","","","2"
"2338010","338010","","","","2"
"433803","33803","","","","2"
"2338058","338058","","","","2"
"3338097","338097","","","","2"
"2338129","338129","","","","2"
"3338158","338158","","","","2"
"1338172","338172","","","","2"
"4338178","338178","","","","2"
"2338195","338195","","","","2"
"4338211","338211","","","","2"
"2338236","338236","","","","2"
"2338245","338245","","","","2"
"2338255","338255","","","","2"
"2338260","338260","","","","2"
"2338262","338262","","","","2"
"2338286","338286","","","","2"
"3338294","338294","","","","2"
"2338298","338298","","","","2"
"433834","33834","","","","2"
"2338378","338378","","","","2"
"2338393","338393","","","","2"
"4338413","338413","","","","2"
"2338421","338421","","","","2"
"4338436","338436","","","","2"
"2338439","338439","","","","2"
"2338442","338442","","","","2"
"2338467","338467","","","","2"
"2338469","338469","","","","2"
"2338494","338494","","","","2"
"4338502","338502","","","","2"
"2338520","338520","","","","2"
"2338589","338589","","","","2"
"2338591","338591","","","","2"
"433860","33860","","","","2"
"2338620","338620","","","","2"
"4338665","338665","","","","2"
"2338673","338673","","","","2"
"2338685","338685","","","","2"
"3338687","338687","","","","2"
"2338716","338716","","","","2"
"2338839","338839","","","","2"
"1338855","338855","","","","2"
"2338893","338893","","","","2"
"2338928","338928","","","","2"
"1338932","338932","","","","1"
"1338972","338972","","","","1"
"433906","33906","","","","2"
"2339111","339111","","","","2"
"2339142","339142","","","","2"
"233919","33919","","","","2"
"3339203","339203","","","","2"
"2339407","339407","","","","2"
"4339416","339416","","","","2"
"3339505","339505","","","","2"
"2339507","339507","","","","2"
"2339694","339694","","","","1"
"2339822","339822","","","","2"
"2339858","339858","","","","2"
"233999","33999","","","","2"
"3340119","340119","","","","2"
"434013","34013","","","","2"
"3340135","340135","","","","2"
"2340138","340138","","","","2"
"4340162","340162","","","","2"
"3340169","340169","","","","2"
"2340240","340240","","","","2"
"2340246","340246","","","","2"
"2340272","340272","","","","2"
"4340275","340275","","","","2"
"2340319","340319","","","","2"
"2340325","340325","","","","2"
"2340406","340406","","","","2"
"4340433","340433","","","","2"
"4340438","340438","","","","2"
"2340440","340440","","","","2"
"2340447","340447","","","","2"
"3340454","340454","","","","1"
"4340455","340455","","","","2"
"4340464","340464","","","","2"
"4340473","340473","","","","2"
"2340492","340492","","","","2"
"2340499","340499","","","","2"
"4340504","340504","","","","2"
"4340518","340518","","","","2"
"2340525","340525","","","","2"
"3340540","340540","","","","2"
"4340551","340551","","","","2"
"2340556","340556","","","","2"
"234056","34056","","","","1"
"2340625","340625","","","","2"
"4340639","340639","","","","2"
"434065","34065","","","","2"
"3340654","340654","","","","2"
"434071","34071","","","","2"
"4340715","340715","","","","2"
"3340740","340740","","","","2"
"4340777","340777","","","","2"
"4340778","340778","","","","2"
"2340809","340809","","","","1"
"3340810","340810","","","","2"
"4340826","340826","","","","2"
"2340828","340828","","","","2"
"434087","34087","","","","2"
"2340911","340911","","","","2"
"2340913","340913","","","","2"
"2340945","340945","","","","2"
"2340978","340978","","","","2"
"434101","34101","","","","2"
"434102","34102","","","","2"
"3341065","341065","","","","2"
"3341069","341069","","","","2"
"3341088","341088","","","","2"
"4341142","341142","","","","2"
"2341215","341215","","","","2"
"4341217","341217","","","","2"
"2341244","341244","","","","2"
"4341252","341252","","","","2"
"4341324","341324","","","","2"
"4341341","341341","","","","2"
"4341384","341384","","","","2"
"4341456","341456","","","","2"
"2341478","341478","","","","2"
"2341488","341488","","","","2"
"2341489","341489","","","","1"
"2341491","341491","","","","2"
"2341551","341551","","","","1"
"3341580","341580","","","","2"
"3341590","341590","","","","2"
"3341651","341651","","","","2"
"2341675","341675","","","","2"
"4341702","341702","","","","2"
"434180","34180","","","","2"
"3341810","341810","","","","2"
"2341835","341835","","","","2"
"4341869","341869","","","","2"
"4341875","341875","","","","2"
"2341885","341885","","","","2"
"2341904","341904","","","","2"
"2341905","341905","","","","2"
"3341907","341907","","","","2"
"4341954","341954","","","","2"
"2341955","341955","","","","2"
"2341973","341973","","","","1"
"4341985","341985","","","","2"
"2342018","342018","","","","2"
"2342042","342042","","","","2"
"1342057","342057","","","","2"
"2342061","342061","","","","2"
"2342064","342064","","","","2"
"2342087","342087","","","","2"
"2342130","342130","","","","2"
"2342193","342193","","","","2"
"2342236","342236","","","","2"
"2342245","342245","","","","2"
"4342282","342282","","","","2"
"2342306","342306","","","","2"
"1342345","342345","","","","2"
"1342370","342370","","","","2"
"434243","34243","","","","2"
"2342494","342494","","","","2"
"334253","34253","","","","2"
"434255","34255","","","","2"
"2342608","342608","","","","1"
"3342609","342609","","","","2"
"2342624","342624","","","","2"
"434267","34267","","","","2"
"2342695","342695","","","","2"
"2342734","342734","","","","2"
"434274","34274","","","","2"
"2342814","342814","","","","2"
"2342817","342817","","","","2"
"2342824","342824","","","","1"
"2342868","342868","","","","2"
"434290","34290","","","","2"
"2342931","342931","","","","2"
"3342950","342950","","","","2"
"234297","34297","","","","2"
"434308","34308","","","","2"
"3343178","343178","","","","2"
"234319","34319","","","","2"
"2343233","343233","","","","2"
"2343244","343244","","","","2"
"2343247","343247","","","","2"
"2343276","343276","","","","2"
"3343285","343285","","","","2"
"2343309","343309","","","","2"
"4343313","343313","","","","2"
"4343346","343346","","","","2"
"234336","34336","","","","2"
"2343362","343362","","","","2"
"434337","34337","","","","2"
"4343413","343413","","","","2"
"4343430","343430","","","","2"
"2343431","343431","","","","2"
"2343432","343432","","","","2"
"4343464","343464","","","","2"
"2343470","343470","","","","2"
"2343511","343511","","","","2"
"2343527","343527","","","","2"
"2343539","343539","","","","2"
"2343546","343546","","","","2"
"2343570","343570","","","","2"
"2343587","343587","","","","2"
"434360","34360","","","","2"
"4343615","343615","","","","2"
"3343629","343629","","","","2"
"2343649","343649","","","","2"
"234366","34366","","","","2"
"2343675","343675","","","","2"
"2343683","343683","","","","2"
"2343690","343690","","","","2"
"2343734","343734","","","","2"
"2343737","343737","","","","2"
"2343764","343764","","","","2"
"434382","34382","","","","2"
"3343827","343827","","","","1"
"3343832","343832","","","","2"
"3343839","343839","","","","2"
"2343840","343840","","","","2"
"2344042","344042","","","","1"
"1344065","344065","","","","2"
"1344070","344070","","","","2"
"3344159","344159","","","","2"
"434416","34416","","","","2"
"2344162","344162","","","","2"
"2344173","344173","","","","1"
"2344179","344179","","","","1"
"2344183","344183","","","","2"
"4344208","344208","","","","2"
"2344239","344239","","","","2"
"1344251","344251","","","","2"
"1344295","344295","","","","2"
"2344313","344313","","","","2"
"2344315","344315","","","","2"
"2344325","344325","","","","2"
"1344360","344360","","","","2"
"3344391","344391","","","","2"
"434444","34444","","","","2"
"234445","34445","","","","2"
"2344562","344562","","","","2"
"2344568","344568","","","","2"
"3344604","344604","","","","2"
"3344610","344610","","","","2"
"2344662","344662","","","","2"
"2344674","344674","","","","2"
"2344777","344777","","","","2"
"2344781","344781","","","","2"
"2344783","344783","","","","2"
"234479","34479","","","","2"
"2344839","344839","","","","2"
"2344946","344946","","","","2"
"2344959","344959","","","","2"
"234496","34496","","","","1"
"2344970","344970","","","","2"
"4344975","344975","","","","2"
"2344980","344980","","","","2"
"2345004","345004","","","","2"
"1345030","345030","","","","2"
"2345141","345141","","","","2"
"2345194","345194","","","","2"
"2345200","345200","","","","2"
"2345210","345210","","","","2"
"2345211","345211","","","","2"
"2345247","345247","","","","1"
"2345257","345257","","","","2"
"3345285","345285","","","","2"
"2345297","345297","","","","2"
"2345301","345301","","","","2"
"4345336","345336","","","","2"
"4345347","345347","","","","2"
"2345418","345418","","","","1"
"2345420","345420","","","","1"
"4345463","345463","","","","2"
"2345566","345566","","","","1"
"234570","34570","","","","2"
"234578","34578","","","","2"
"2345853","345853","","","","2"
"2345893","345893","","","","1"
"2345936","345936","","","","2"
"2346026","346026","","","","2"
"2346127","346127","","","","2"
"2346188","346188","","","","2"
"2346277","346277","","","","1"
"2346287","346287","","","","2"
"2346299","346299","","","","1"
"2346304","346304","","","","2"
"2346309","346309","","","","1"
"2346316","346316","","","","1"
"2346330","346330","","","","1"
"2346339","346339","","","","2"
"2346419","346419","","","","2"
"2346423","346423","","","","2"
"4346485","346485","","","","2"
"4346681","346681","","","","2"
"4346717","346717","","","","2"
"2346725","346725","","","","2"
"2346759","346759","","","","2"
"2346771","346771","","","","2"
"4346772","346772","","","","2"
"2346790","346790","","","","2"
"134680","34680","","","","1"
"3346827","346827","","","","2"
"4346828","346828","","","","2"
"2346834","346834","","","","2"
"2346850","346850","","","","2"
"2346853","346853","","","","2"
"2346866","346866","","","","2"
"2346874","346874","","","","2"
"4346891","346891","","","","2"
"4346893","346893","","","","2"
"2346929","346929","","","","2"
"2346935","346935","","","","2"
"4347005","347005","","","","2"
"2347015","347015","","","","2"
"4347030","347030","","","","2"
"3347067","347067","","","","2"
"2347160","347160","","","","2"
"2347168","347168","","","","2"
"4347170","347170","","","","2"
"2347226","347226","","","","2"
"2347235","347235","","","","2"
"2347369","347369","","","","2"
"2347370","347370","","","","2"
"334744","34744","","","","2"
"2347494","347494","","","","2"
"2347504","347504","","","","2"
"2347507","347507","","","","2"
"2347508","347508","","","","2"
"2347511","347511","","","","2"
"2347523","347523","","","","2"
"2347529","347529","","","","2"
"2347531","347531","","","","2"
"2347541","347541","","","","2"
"2347544","347544","","","","2"
"2347548","347548","","","","2"
"2347554","347554","","","","2"
"4347564","347564","","","","2"
"2347568","347568","","","","2"
"2347576","347576","","","","2"
"2347579","347579","","","","2"
"2347598","347598","","","","2"
"2347683","347683","","","","2"
"2347743","347743","","","","2"
"2347786","347786","","","","2"
"2347787","347787","","","","2"
"2347794","347794","","","","2"
"3347804","347804","","","","2"
"2347814","347814","","","","2"
"2347846","347846","","","","2"
"2347859","347859","","","","2"
"2347867","347867","","","","2"
"2347875","347875","","","","2"
"2347876","347876","","","","2"
"4347883","347883","","","","2"
"3347904","347904","","","","2"
"2347914","347914","","","","2"
"2347939","347939","","","","2"
"2347977","347977","","","","2"
"2347989","347989","","","","2"
"2348012","348012","","","","2"
"2348020","348020","","","","2"
"2348023","348023","","","","2"
"2348034","348034","","","","2"
"2348040","348040","","","","2"
"2348065","348065","","","","2"
"2348244","348244","","","","2"
"2348247","348247","","","","2"
"2348262","348262","","","","1"
"4348283","348283","","","","2"
"2348312","348312","","","","2"
"3348318","348318","","","","2"
"4348327","348327","","","","2"
"2348331","348331","","","","2"
"4348339","348339","","","","2"
"2348348","348348","","","","2"
"2348407","348407","","","","2"
"2348413","348413","","","","2"
"2348442","348442","","","","2"
"4348488","348488","","","","2"
"4348499","348499","","","","2"
"2348504","348504","","","","2"
"2348517","348517","","","","2"
"234852","34852","","","","1"
"234854","34854","","","","2"
"234857","34857","","","","1"
"2348653","348653","","","","2"
"2348703","348703","","","","2"
"2348714","348714","","","","2"
"2348729","348729","","","","2"
"2348746","348746","","","","2"
"2348765","348765","","","","2"
"4348799","348799","","","","2"
"2348817","348817","","","","2"
"2348830","348830","","","","2"
"3348896","348896","","","","2"
"3348900","348900","","","","2"
"4348905","348905","","","","2"
"4348917","348917","","","","2"
"4348942","348942","","","","2"
"2349027","349027","","","","2"
"2349076","349076","","","","1"
"2349079","349079","","","","2"
"3349132","349132","","","","2"
"4349138","349138","","","","2"
"4349140","349140","","","","2"
"2349170","349170","","","","2"
"2349180","349180","","","","2"
"2349195","349195","","","","2"
"2349218","349218","","","","2"
"3349256","349256","","","","2"
"334926","34926","","","","2"
"4349324","349324","","","","2"
"2349331","349331","","","","2"
"4349353","349353","","","","2"
"3349382","349382","","","","2"
"3349428","349428","","","","2"
"334956","34956","","","","2"
"2349568","349568","","","","2"
"2349671","349671","","","","1"
"4349674","349674","","","","2"
"234969","34969","","","","2"
"2349743","349743","","","","2"
"2349765","349765","","","","2"
"3349788","349788","","","","2"
"2349798","349798","","","","2"
"2349807","349807","","","","2"
"234984","34984","","","","2"
"2349893","349893","","","","2"
"2349901","349901","","","","2"
"4349934","349934","","","","2"
"2349941","349941","","","","2"
"4349943","349943","","","","2"
"4349947","349947","","","","2"
"4349948","349948","","","","2"
"2349953","349953","","","","2"
"2349955","349955","","","","2"
"2350031","350031","","","","2"
"2350044","350044","","","","2"
"2350045","350045","","","","2"
"4350079","350079","","","","2"
"3350082","350082","","","","2"
"4350107","350107","","","","2"
"2350297","350297","","","","2"
"2350556","350556","","","","2"
"2350642","350642","","","","2"
"2350668","350668","","","","2"
"335070","35070","","","","2"
"2350753","350753","","","","2"
"2350762","350762","","","","2"
"2350779","350779","","","","2"
"2350806","350806","","","","2"
"2350807","350807","","","","2"
"235082","35082","","","","1"
"2350822","350822","","","","2"
"4350830","350830","","","","2"
"4350921","350921","","","","2"
"2350954","350954","","","","2"
"2350967","350967","","","","2"
"2350980","350980","","","","1"
"2350981","350981","","","","2"
"2350985","350985","","","","2"
"2350992","350992","","","","1"
"2350994","350994","","","","2"
"2350997","350997","","","","2"
"2351003","351003","","","","2"
"335101","35101","","","","2"
"4351028","351028","","","","2"
"2351049","351049","","","","2"
"3351051","351051","","","","2"
"2351132","351132","","","","2"
"4351136","351136","","","","2"
"135115","35115","","","","2"
"2351159","351159","","","","2"
"2351160","351160","","","","2"
"2351168","351168","","","","2"
"2351172","351172","","","","2"
"2351207","351207","","","","2"
"2351208","351208","","","","2"
"2351230","351230","","","","2"
"2351242","351242","","","","2"
"2351243","351243","","","","1"
"4351258","351258","","","","2"
"2351260","351260","","","","1"
"2351270","351270","","","","2"
"4351275","351275","","","","2"
"135128","35128","","","","2"
"4351299","351299","","","","2"
"2351301","351301","","","","2"
"4351311","351311","","","","2"
"2351312","351312","","","","2"
"2351318","351318","","","","2"
"4351333","351333","","","","2"
"235134","35134","","","","2"
"2351355","351355","","","","2"
"2351365","351365","","","","2"
"2351381","351381","","","","2"
"2351383","351383","","","","2"
"1351384","351384","","","","2"
"4351386","351386","","","","2"
"4351397","351397","","","","2"
"4351401","351401","","","","2"
"4351411","351411","","","","2"
"135142","35142","","","","2"
"2351456","351456","","","","2"
"235146","35146","","","","2"
"2351461","351461","","","","2"
"135149","35149","","","","2"
"2351545","351545","","","","2"
"2351565","351565","","","","2"
"2351579","351579","","","","2"
"2351585","351585","","","","2"
"2351587","351587","","","","1"
"2351597","351597","","","","2"
"4351640","351640","","","","2"
"2351647","351647","","","","2"
"135165","35165","","","","2"
"2351676","351676","","","","2"
"1351679","351679","","","","2"
"2351728","351728","","","","2"
"3351868","351868","","","","1"
"2351999","351999","","","","2"
"2352020","352020","","","","2"
"2352022","352022","","","","2"
"1352023","352023","","","","2"
"2352038","352038","","","","2"
"2352052","352052","","","","2"
"2352053","352053","","","","2"
"4352055","352055","","","","2"
"2352080","352080","","","","2"
"2352082","352082","","","","1"
"2352083","352083","","","","1"
"2352106","352106","","","","2"
"4352109","352109","","","","2"
"4352111","352111","","","","2"
"4352115","352115","","","","2"
"3352124","352124","","","","2"
"2352188","352188","","","","1"
"2352194","352194","","","","1"
"2352196","352196","","","","2"
"2352209","352209","","","","2"
"2352299","352299","","","","2"
"2352307","352307","","","","2"
"2352308","352308","","","","2"
"3352346","352346","","","","2"
"2352351","352351","","","","2"
"2352450","352450","","","","2"
"235248","35248","","","","1"
"2352506","352506","","","","2"
"2352524","352524","","","","2"
"2352544","352544","","","","2"
"2352560","352560","","","","2"
"3352567","352567","","","","2"
"2352613","352613","","","","2"
"2352623","352623","","","","2"
"2352640","352640","","","","1"
"2352654","352654","","","","2"
"2352658","352658","","","","2"
"2352701","352701","","","","2"
"3352705","352705","","","","2"
"2352747","352747","","","","2"
"2352788","352788","","","","1"
"2352813","352813","","","","2"
