Gencod (EAN);IFLS;Désignation;Regle;Code. Fourn.;Fournisseur
3033610038009;T84675;120G MINI TRANCHE DE SAUMON FUME  F;;00096768;LABEYRIE  
3283260146061;175578;140G SPEC.FROM.SAUMON&TARTARE      ;;00088642;LOGIDIS FR
4010871055753;573694;150G CHUTE.SAUM.ATLANT.FUM.PP      ;;00088642;LOGIDIS FR
3033610037965;S50259;75G LARDON DE SAUMON FUME ATLANTIQU;;00096768;LABEYRIE  
3033610056027;S71761;100G TRUITE FUMEE 4TR              ;;00096768;LABEYRIE  
3042230615514;S56502;1KG BROSME SECHE                   ;;00090269;DELPIERRE 
3038680900034;S07520;1KG COLIN BARQ NMS                 ;;00090269;DELPIERRE 
3302980020052;S16131;1KG COLIN SECHE 1E CHOIX BQ        ;Cde 100 Kg grp;00094729;SAR OCEAN 
3042230622512;S22660;1KG COLIN SECHE FF BQ              ;;00090269;DELPIERRE 
3038680900065;S07521;1KG JULIENNE BQ NMS                ;;00090269;DELPIERRE 
8424519958874;S19688;1KG JULIENNE SALEE SECHEE          ;Cde mini 100kg;00091172;BACALADERA
3302980020038;T91081;1KG JULIENNE SECHEE SALEE          ;Cde 100 Kg grp;00094729;SAR OCEAN 
3042230603238;S83267;1KG MORUE SECHEE POCHE             ;;00090269;DELPIERRE 
3302980020144;S00457;1KG MORUE SECHEE SOUS POCHE        ;Cde 100 Kg grp;00094729;SAR OCEAN 
3038680046053;T12393;2X1KG JULIENNE SECHEE BQ           ;;00090269;DELPIERRE 
3038680046299;S36276;2X1KG LOT DE BROSME                ;;00090269;DELPIERRE 
3302980020977;T91066;2X800G COLIN SECHE                 ;Cde 100 Kg grp;00094729;SAR OCEAN 
3042230622550;S24687;500G COLIN SEC FF BQ               ;;00090269;DELPIERRE 
3038680046282;T15722;700G MORUE SECHE POCHE             ;;00090269;DELPIERRE 
6149170911076;T19344;700G MORUE SECHEE POCHE            ;;00091861;SEA STAR  
3302980020922;T91084;800G BROSMES SALÉE SÉCHÉE          ;Cde 100 Kg grp;00094729;SAR OCEAN 
3302980020199;T15493;800G MORUE SECHEE ENTIER POCHE SAR ;Cde 100 Kg grp;00094729;SAR OCEAN 
3245413153609;419942;400G MORUE SECHE FILET CRF         ;;00090269;DELPIERRE 
3302980020076;S26006;500G COLIN SECHE                   ;Cde 100 Kg grp;00094729;SAR OCEAN 
3302980200386;S81297;500G JULIENNE SECHEE               ;Cde 100 Kg grp;00094729;SAR OCEAN 
3042230612551;S14805;500G JULIENNE SECHEE FF            ;;00090269;DELPIERRE 
8414565109757;S05447;500G MORUE COUPEE                  ;Cde mini 100kg;00091172;BACALADERA
3042230106005;S83310;500G MORUE SECHEE FILET            ;;00090269;DELPIERRE 
3042230046028;S56501;1KG MIETTE DE COLIN ALASKA         ;;00090269;DELPIERRE 
8414565111415;S36082;250G POISSON BLANC SECHEE CHIQUETAI;Cde mini 100kg;00091172;BACALADERA
3038680046381;S34074;300G MIETTE ROUGAIL COLIN ALASKA SS;;00090269;DELPIERRE 
6149170912035;T19346;300G MORUE SECHEE MIETTES          ;;00091861;SEA STAR  
3042230048299;S54433;400G COLIN ALASKA MIETTE BQ        ;;00090269;DELPIERRE 
3038680046398;S67533;400G COLIN ALASKA MIETTE SAL SEC   ;;00090269;DELPIERRE 
3302980020229;S73603;400G MORUE SECHEE MIETTES          ;Cde 100 Kg grp;00094729;SAR OCEAN 
3042230046097;S83309;400G MORUE SECHEE MIETTES          ;;00090269;DELPIERRE 
3302980020724;T03139;400G POISSON BLANC MIETTE (ROUGAIL);Cde 100 Kg grp;00094729;SAR OCEAN 
3302980020588;S26005;500G MORUE SECHEE MIETTES          ;Cde 100 Kg grp;00094729;SAR OCEAN 
3302908020843;T44288;700G MORUE SECHEE S/POCHE          ;Cde 100 Kg grp;00094729;SAR OCEAN 
3038680075510;S19550;150G MAQUEREAU FUME NATURE PDF     ;;00090269;DELPIERRE 
3038680075527;S19551;150G MAQUEREAU FUME POIVRE         ;;00090269;DELPIERRE 
3038680083416;S03902;190G FILET HARENG MARINE VINAIGRE B;;00090269;DELPIERRE 
3038680063180;S67036;200G FILET HARENG A L HUILE        ;;00090269;DELPIERRE 
3038680063524;427399;200G FILET HARENG DOUX BALLOTIN    ;;00090269;DELPIERRE 
3245413153517;419866;200G FILET HARENG NATURE CRF       ;;00090269;DELPIERRE 
3038680063166;S67035;200G FILET HARENG FUME             ;;00090269;DELPIERRE 
3245413153647;420029;200G FILET HARENG FUME DOUX CRF    ;;00090269;DELPIERRE 
3042231502738;S56852;200G FILET HARENG FUME TROPIC HUILE;;00090269;DELPIERRE 
6149170910024;T53272;250G FILET HARENG FUME             ;;00091861;SEA STAR  
3042230069836;S83311;250G FILET HARENG SALES ET FUMES 25;;00090269;DELPIERRE 
6149170910000;T19347;500G FILET HARENG FUME             ;;00091861;SEA STAR  
3302980040012;S19364;500G FILET HARENG SALE FUME 1ER CHX;Cde 100 Kg grp;00094729;SAR OCEAN 
3042230069850;S60482;HARENG SALE ET FUME 500G           ;;00090269;DELPIERRE 
3038680082112;492324;190G ROLLMOPS REMOULADE            ;;00090269;DELPIERRE 
3245390196774;229604;200G ROLLMOPS VINAIGRE GD JURY     ;;00088642;LOGIDIS FR
3038680082211;S59689;400G ROLLMOPS VINAIGRE             ;;00090269;DELPIERRE 
3245413776686;985374;2X50G FILET ANCHOIS CAPRE CRF      ;;00000200;CRF 200   
3245413776747;985377;2X50G FILET ANCHOIS HUILE OLIVE CRF;Cde 40 Kg grp;00088996;VANELLI   
3245390157140;611312;2X50G FILET ANCHOIS ROULE H.OLIVE G;Cde 40 Kg grp;00088996;VANELLI   
3175690015119;T06949;50G FILET ANCHOIS HUILE EQUILIBRE  ;Cde 40 Kg grp;00088996;VANELLI   
3175690015218;T06952;50G FILET ANCHOIS ROULE CAPRES H.OL;Cde 40 Kg grp;00088996;VANELLI   
3175690015331;T06951;50G FILET ANCHOIS SAUCE PIQUANTE   ;Cde 40 Kg grp;00088996;VANELLI   
3245390131737;338294;100G FILET ANCHOIS HLE OLIVE V.GJ  ;Cde 40 Kg grp;00088996;VANELLI   
3560070346264;T13180;100G FILET ANCHOIS HUILE OLIVE CRFD;Cde 40 Kg grp;00088996;VANELLI   
3175690065114;T06956;100G FILET ANCHOIS HUILE OLIVE VERR;Cde 40 Kg grp;00088996;VANELLI   
3175690065138;T06955;100G FILET ANCHOIS PROVENCALE VERRE;Cde 40 Kg grp;00088996;VANELLI   
3245413046581;382790;100G FILET ANCHOIS ROULE CAP.V. CRF;Cde 40 Kg grp;00088996;VANELLI   
3245390200365;280968;100G FILET ANCHOIS ROULE CAP.V.GJ  ;Cde 40 Kg grp;00088996;VANELLI   
3175690004298;T06954;100G FILET ANCHOIS ROULE CAPRES VER;Cde 40 Kg grp;00088996;VANELLI   
3175690001211;T06910;100G FILET ANCHOIS SEL VERRINE     ;Cde 40 Kg grp;00088996;VANELLI   
5420027300825;S41782;500G ANCHOIS MARINE ORIENTAL SEAWAY;Cde 300 kg grp;00097080;EURO DELIC
5420027300849;S41783;500G ANCHOIS MARINE PROVENCAL SEAWA;Cde 300 kg grp;00097080;EURO DELIC
5420027300801;S41785;500G BANDERILLE OLIVE ANCHOIS SEAWA;Cde 300 kg grp;00097080;EURO DELIC
3560070423613;133104;100G ANTIPASTI ARTICHAUTS CRF      ;;00088642;LOGIDIS FR
3560070423644;128493;140G ANTIPASTI POIVRON CRF         ;;00088642;LOGIDIS FR
3560070693436;S54853;150G ANCHOIS MARINES AIL CRF       ;Cde 40 Kg grp;00088996;VANELLI   
3560070693436;510590;150G ANCHOIS MARINES AIL CRF       ;;00088642;LOGIDIS FR
3560070693405;510655;150G ANCHOIS MARINES ORIEN CRF     ;;00088642;LOGIDIS FR
3175690214000;T42382;1KG SARDINE MARINEE BASILIC  SEAU  ;Cde 40 Kg grp;00088996;VANELLI   
5420027303000;S98767;200G ANCHOIS MARINES AIL           ;Cde 300 kg grp;00097080;EURO DELIC
5420027302980;S98764;200G ANCHOIS MARINES ORIENTAL      ;Cde 300 kg grp;00097080;EURO DELIC
3175690060119;T06957;200G FILET ANCHOIS HUILE OLIVE VERR;Cde 40 Kg grp;00088996;VANELLI   
3175690150001;S86332;200G MARINADE CALAMARS HUILE       ;Cde 40 Kg grp;00088996;VANELLI   
3175690150209;S86334;200G MARINADE FRUIT DE MER HUILE   ;Cde 40 Kg grp;00088996;VANELLI   
3175690150100;S86333;200G MARINADE POULPES HUILE        ;Cde 40 Kg grp;00088996;VANELLI   
3503390060823;S50574;200G POIVRON FARCI AU THON         ;Cde 40kg grp;00097033;RIVIERA   
3503390060496;S50575;200G SEICHES AUX OLIVES            ;Cde 40kg grp;00097033;RIVIERA   
3503390060830;S50573;200GR POIVRON FARCIS AU CHEVRE     ;Cde 40kg grp;00097033;RIVIERA   
3175690001815;T06958;250G FILET ANCHOIS HUILE OLIVE     ;Cde 40 Kg grp;00088996;VANELLI   
3175690099003;528136;300G TAPAS ANCHOIS MARINES VANELLI ;Cde 40 Kg grp;00088996;VANELLI   
3175690207002;T28935;1KG FILET ANCHOIS MARINES A L HUILE;Cde 40 Kg grp;00088996;VANELLI   
5420027300887;S41784;500G ANCHOIS MARINE AIL SEAWAY     ;Cde 300 kg grp;00097080;EURO DELIC
5420027300818;S41781;500G ANCHOIS MARINE NATURE SEAWAY  ;Cde 300 kg grp;00097080;EURO DELIC
3175690000993;T43090;800G FILET ANCHOIS ALLONGE HLE VEGE;Cde 40 Kg grp;00088996;VANELLI   
3175690090093;T06953;100G CREME ANCHOIS TUBE LA MONEGASQ;Cde 40 Kg grp;00088996;VANELLI   
3276770012131;S37498;200G TERRINE BRETONNE NOIX ST JACQU;Cde 30 Kg grop;00026813;GUYADER   
3276770012162;S59262;200G TERRINE SAUMON PTE CIBOULETTE ;Cde 30 Kg grop;00026813;GUYADER   
3276770242323;S48190;350G TERRINE BRETONNE ST JACQUES   ;Cde 30 Kg grop;00026813;GUYADER   
3276770007816;S48191;350G TERRINE SAUMON FUME           ;Cde 30 Kg grop;00026813;GUYADER   
3276770007809;S35648;380G TERRINE SAINT JACQUES BRETONNE;Cde 30 Kg grop;00026813;GUYADER   
3276770006208;S82058;2X60G TERRINE SAINT JACQUES BRETONN;Cde 30 Kg grop;00026813;GUYADER   
3276770006185;S82057;2X60G TERRINE SAUMON PTE CIBOULETTE;Cde 30 Kg grop;00026813;GUYADER   
3276770006192;S81183;2X60G TERRINE SAUMON/COLIN/HOKI PER;Cde 30 Kg grop;00026813;GUYADER   
3560071004644;S91431;190G BISQUE DE HOMARD CRF          ;;00029604;DELICE DE 
3560070245703;974772;3/1 SOUPE POISSONS EN CUISINE      ;;00029604;DELICE DE 
3760058020241;S59030;480G BISQUE DE HOMARD              ;;00097242;LANGLOYS  
3760058020104;S59026;480G SOUPE DE POISSON              ;;00097242;LANGLOYS  
3560070478316;868917;490G SOUPE POISSON BRETAGN RDF     ;;00088642;LOGIDIS FR
3760241200016;S50528;730G SOUPE DE POISSON LABEL ROUGE  ;;00022284;LANGLOYS  
3760241200023;S19598;780G BOUILLABAISSE                 ;;00097242;LANGLOYS  
3245390163424;914294;950G SOUPE POISSONS BRETON.RDF     ;;00088642;LOGIDIS FR
3760058020227;S59029;970G BISQUE DE HOMARD              ;;00097242;LANGLOYS  
3760058020111;S59025;970G SOUPE DE POISSON              ;;00097242;LANGLOYS  
3760152946959;S50529;90G AIOLI                          ;;00022284;LANGLOYS  
3760058020128;S59027;90G ROUILLE                        ;;00097242;LANGLOYS  
3245390031228;498594;90G ROUILLE FRAICHE REFLET FCE     ;;00088642;LOGIDIS FR
3272640000017;524847;POT 90G SAUCE ROUILLE              ;;00088642;LOGIDIS FR
3302980000214;S58682;1KG BRANDADE DE MORUE PARME        ;Cde 100 Kg grp;00094729;SAR OCEAN 
3245390031297;498598;200G BRANDADE DE MORUE RDF         ;;00088642;LOGIDIS FR
3302980040043;S58686;400G BRANDADE DE MORUE PARME       ;Cde 100 Kg grp;00094729;SAR OCEAN 
3302980000092;S58683;650G BRANDADE PARME GOURMANDE      ;Cde 100 Kg grp;00094729;SAR OCEAN 
3524130009117;S88676;100G DELICE D ARTICHAUT            ;Cde 30 col grop;00015889;CROC FRAIS
3524130009094;924251;100G POIVRONNADE                   ;Cde 30 col grop;00015889;CROC FRAIS
3175690161526;T31848;200G POIVRONS GRILLES A L HUILE    ;Cde 40 Kg grp;00088996;VANELLI   
3175690161502;T31847;200G TOMATE SECHEE A L HUILE       ;;00088996;VANELLI   
3184830033661;T80445;1,6KG MOULE NATUREL EN CUISINE     ;Cde 60 Kg grop;00098992;CIPAL     
3245390129444;288638;200G MOULES APERITIF G.JURY        ;Cde 60 Kg grop;00098992;CIPAL     
8710659104319;S56858;200G MOULES NATUREL DELICEMER      ;Cde 60 Kg grop;00098992;CIPAL     
3245413112279;396354;350G MOULES APERITIF CRF           ;Cde 60 Kg grop;00098992;CIPAL     
3245413112286;396358;350G MOULES AU NATUREL CRF         ;Cde 60 Kg grop;00098992;CIPAL     
3760241200030;S19597;780G MOULES FARCIES                ;;00097242;LANGLOYS  
3245390129413;288634;200G MOULE CATALANES G.JURY        ;Cde 60 Kg grop;00098992;CIPAL     
8031301883377;929460;125ML JAUNE PULCO CUISINE          ;;00088642;LOGIDIS FR
3038680015011;S85947;20CL JUS DE CITRON JAUNE           ;;00090269;DELPIERRE 
3038680015028;S85948;20CL JUS DE CITRON VERT            ;;00090269;DELPIERRE 
3760058020173;S59028;100G CROUTON À L AIL               ;;00097242;LANGLOYS  
3760241200108;S69794;100G CROUTONS NATURES              ;;00022284;LANGLOYS  
3560070876532;177771;2X75G CROUTONS AIL CRF             ;;00029604;DELICE DE 
3560070876501;177808;2X75G CROUTONS NAT CRF             ;;00029604;DELICE DE 
3276170027001;S42387;156G CORAYA SUPREME                ;;00000333;SAVENCIA  
3276170011475;S49494;180G BATONNET SURIMI FERME & TENDRE;;00000333;SAVENCIA  
3276170010805;773339;180G BATONNET SURIMI FERME & TENDRE;;00088642;LOGIDIS FR
3302748256020;S72315;192G BATONNETS COEUR A&FH EXPORT   ;;00090472;FLEURY MI 
3760048445078;S98599;1KG 56 BATONNETS SURIMI            ;Cde 50 Kg grop;00041131;CS FRANCE 
3760048445252;S22276;1KG BATONNET SURIMI X56 NO NAME    ;Cde 50 Kg grop;00041131;CS FRANCE 
3302746070024;S42385;200G BATONNET SURIMI SAVEUR CRABE F;;00090472;FLEURY MI 
3302748071029;S63228;288G BATONNET SURIMI X18           ;;00090472;FLEURY MI 
3245414663435;T15495;405G BATONNET SURIMI SAV.CRABE PPB ;Cde 50 Kg grop;00041131;CS FRANCE 
3276170011130;S50769;450G BATONNETS PLEINE SAVEUR CORAYA;;00000333;SAVENCIA  
3760048445269;S92903;500G 28 BATONNETS DE SURIMI 29%    ;Cde 50 Kg grop;00041131;CS FRANCE 
3302745733029;S82590;500G BAT SURIMI MOELLEUX  X30      ;;00090472;FLEURY MI 
3302748395026;S72313;96G BATONNETS SURIMI MOELLEUX EXPOR;;00090472;FLEURY MI 
3276170027100;441864;10X BAT.CORAYA SAV.LANGOUSTE       ;;00088642;LOGIDIS FR
4770190084383;T39287;120G FLEUR DE SURIMI               ;Cde 50 Kg grop;00041131;CS FRANCE 
3560071009991;S78933;200G MINI BAT.SURIMI FOUR.MAYO CRF ;;00041131;CS FRANCE 
3560071012021;S78934;200G MINI BAT.SURIMI FOUR.MAYO GJ  ;;00041131;CS FRANCE 
3245390190451;269076;210G MINI BATONNET SURIMI MAYO G.JU;Cde 50 Kg grop;00041131;CS FRANCE 
3276170019143;137926;210G PC SAUC MAYONNAISE CORAYA     ;;00088642;LOGIDIS FR
3276170019150;137781;210G PC SAUCE COCKTAIL CORAYA      ;;00088642;LOGIDIS FR
3276170018917;S50767;210G PETIT CORAYA SCE COCKTAIL     ;;00000333;SAVENCIA  
3276170018900;S50766;210G PETIT CORAYA SCE MAYONNAI     ;;00000333;SAVENCIA  
3276170016401;S02727;215G PETIT CORAYA SCE CURRY        ;;00000333;SAVENCIA  
3560070801640;502984;300G BATONNETS SURIMI CRF          ;;00088642;LOGIDIS FR
3560070773701;S51854;95G BATONNET MAYO ALL BON APP CRE  ;Cde 50 Kg grop;00041131;CS FRANCE 
3302745792026;S84421;150G EMINCE DE SURIMI              ;;00090472;FLEURY MI 
3276170012106;S50770;180G RAPE DE LA MER CORAYA         ;;00000333;SAVENCIA  
3560070566112;798804;200G MIETTES DE SURIMI GJ          ;;00090472;FLEURY MI 
3560070566143;T94858;200G MIETTES SURIMI CRF            ;;00090472;FLEURY MI 
4770190092852;S67539;120G NOBLESSE DE LA MER            ;Cde 50 Kg grop;00041131;CS FRANCE 
3276170021023;S00479;144G CORAYA PERLE AIL F.HERBE      ;;00000333;SAVENCIA  
3276170021030;S00529;144G CORAYA PERLE TOMATE/BASILIC   ;;00000333;SAVENCIA  
4770190084161;S67536;170G DOS DE LA MER                 ;Cde 50 Kg grop;00041131;CS FRANCE 
4770190351539;S38432;1KG SURIMI ROULEAU                 ;Cde 50 Kg grop;00041131;CS FRANCE 
3276170900014;S02274;200G TRANCHES SLICES               ;;00000333;SAVENCIA  
5203379005439;S92898;250G TARAMA PITENIS                ;Cde 100 kg;00097030;CHIRAG    
5203379000137;S92897;2KG TARAMA PITENIS                 ;Cde 100 kg;00097030;CHIRAG    
3038680210010;S72032;200G CHIQUETAYE DE MORUE NATURE    ;;00090269;DELPIERRE 
3038680210034;S72034;200G CHIQUETAYE HARENG NATURE YORK ;;00090269;DELPIERRE 
3038680210041;S72035;200G CHIQUETAYE HARENG PIMENTEE YOR;;00090269;DELPIERRE 
3038680210027;S72033;200G CHIQUETAYE MORUE PIMENTEE YORK;;00090269;DELPIERRE 
3038680049375;T51741;260G CHIQUETAYE DE HARENG NATURE   ;;00090269;DELPIERRE 
3038680049382;T51742;260G CHIQUETAYE DE HARENG PIMENTEE ;;00090269;DELPIERRE 
3038680049351;T51739;260G CHIQUETAYE DE MORUE NATURE    ;;00090269;DELPIERRE 
3038680049368;T51740;260G CHIQUETAYE DE MORUE PIMENTEE  ;;00090269;DELPIERRE 
3038680046350;T56979;2X260G CHIQUETAYE MORUE/HARENG PIME;;00090269;DELPIERRE 
3276770010809;S68838;120G TARTINABLE SAUMON/BOURSIN AFH ;Cde 30 Kg grop;00026813;GUYADER   
3276770010816;S68840;120G TARTINABLE THON BOURSIN POIVRE;Cde 30 Kg grop;00026813;GUYADER   
5203379005446;S92900;250G TZATZIKI PITENIS              ;Cde 100 kg;00097030;CHIRAG    
5203379002698;S92899;2KG TZATZIKI PITENIS               ;Cde 100 kg;00097030;CHIRAG    
3276770242309;S48189;50G X3 TARTINABLE TRIO             ;Cde 30 Kg grop;00026813;GUYADER   
3276770025537;S89403;750G TARTINABLE COLIN/CABILLAUD POC;Cde 30 Kg grop;00026813;GUYADER   
3276770025520;S89402;750G TARTINABLE SAUMON EN POCHE    ;Cde 30 Kg grop;00026813;GUYADER   
3292070004898;051455;125G BLINIS APERO BLINI            ;;00088642;LOGIDIS FR
3292070100804;S01785;168G MINI BLINI X20                ;;00096768;LABEYRIE  
3524130009070;917957;100G ANCHOIADE HUILE OLIVE         ;Cde 30 col grop;00015889;CROC FRAIS
3524130009087;037749;100G CAVIAR AUBERGINES C.FRAIS     ;Cde 30 col grop;00015889;CROC FRAIS
3524130009049;931667;100G TAPENADE NOIRE C.FRAIS        ;Cde 30 col grop;00015889;CROC FRAIS
3524130009056;924260;100G TAPENADE VERTE C.FRAIS        ;Cde 30 col grop;00015889;CROC FRAIS
3524130009063;931678;100G TOMATE SECHEE C.FRAIS         ;Cde 30 col grop;00015889;CROC FRAIS
3276770010526;S35655;150G RILLETTE SAUMON SEL DE GUERAND;Cde 30 Kg grop;00026813;GUYADER   
3276770010519;S35651;150G RILLETTE CRABE SEL DE GUERANDE;Cde 30 Kg grop;00026813;GUYADER   
3276770010731;T96482;120G RILLETTE NOIX ST JACQUES BRETO;Cde 30 Kg grop;00026813;GUYADER   
3276770010625;S39317;150G RILLETTE DE SARDINE sel GUERAN;Cde 30 Kg grop;00026813;GUYADER   
3276770010540;S35656;150G RILLETTE MAQUEREAU SEL DE GUER;Cde 30 Kg grop;00026813;GUYADER   
3276770010502;S35646;150G RILLETTE THON SEL GUERANDE    ;Cde 30 Kg grop;00026813;GUYADER   
3325815004256;S49967;RILLETTE SARDINE TOMATES           ;;00029604;DELICE DE 
3038680041904;S10021;100G BEURRE DE CRABE               ;;00090269;DELPIERRE 
3038680041942;S10020;100G BEURRE DE HOMARD DELPIERRE    ;;00090269;DELPIERRE 
3038680041935;S10139;100G BEURRE DE SAUMON FUME         ;;00090269;DELPIERRE 
3760101949185;319359;100G OEUF DE LUMP ROUGE            ;Cde 500€ grop;00091462;COMPTOIR  
3560070509638;938085;100G OEUF DE LUMP ROUGE CRF        ;;00096768;LABEYRIE  
5690510120043;S01830;100G OEUF DE LUMP ROUGE ISLANDIA   ;;00090269;DELPIERRE 
3560070510160;935467;100G OEUFS LOMPE ROUGE GD JURY     ;;00088642;LOGIDIS FR
3760101949208;941043;340G OEUF DE LOMPE ROUGE           ;;00096768;LABEYRIE  
3760101949192;941044;340G OEUFS DE LOMPE ROUGE          ;;00096768;LABEYRIE  
5690510120036;S09718;100G OEUF DE LUMP NOIR ISLANDIA    ;;00090269;DELPIERRE 
3560070510191;935469;100G OEUFS LOMPE NOIR GD.JURY      ;;00088642;LOGIDIS FR
3560070509690;S02013;100GX2 OEUF.LUMP NOIR+RGE CRF      ;;00096768;LABEYRIE  
3760101949154;S76392;100G OEUFS COREGONE                ;Cde 500€ grop;00091462;COMPTOIR  
5690922001619;T62976;100G OEUFS DE CAPELAN NOIR         ;;00096768;LABEYRIE  
5690922001626;T62975;100G OEUFS DE CAPELAN ROUGE        ;;00096768;LABEYRIE  
3245413851154;108801;100G OEUFS DE SAUMON CRF           ;;00096768;LABEYRIE  
5690922001695;321210;100G PEARLS COCKTAIL (SUCCEDANE)   ;;00096768;LABEYRIE  
3760101948010;S76387;50G CORAIL D OURSIN                ;Cde 500€ grop;00091462;COMPTOIR  
3392780003195;796585;80 GR OEUFS TRUITE BIO OVIVE       ;;00088642;LOGIDIS FR
3245413851161;108803;90G OEUFS DE TRUITE CRF            ;;00096768;LABEYRIE  
3230890155512;S00152;150G COPEAUX CUISSE DINDE FUME     ;NEW1;00002013;ARRIVE    
3230890155529;S00151;150G EMINCES CUISSE PLET ROTI      ;NEW1;00002013;ARRIVE    
2943896000007;S38355;1K7 ENV.JAMBONNETTE DE DINDE CONFIT;Cde 40 kg;00097614;PROCANAR  
3295080096976;S62204;1KG CUISSES DE CND CONFITE SV      ;Cde 40 kg;00097614;PROCANAR  
2450902000000;S38358;750G ENV. JAMBONNETTE DE POULET    ;Cde 40 kg;00097614;PROCANAR  
2166520000000;S38360;800G ENV EFFILOCHE CND CONFIT SV   ;Cde 40 kg;00097614;PROCANAR  
3270190200017;577549;KG CUIS.PT FERM.BIO BLC X2 CRF     ;;00088642;LOGIDIS FR
3277670739029;S15808;1KG ROULEAU GESIER CANARD CONFIT   ;Cde 40 kg;00097614;PROCANAR  
3230890013522;S35340;300 GESIERS CANARD CONFIT          ;;00002013;ARRIVE    
3230890015595;S35342;300G FOIE DE POULET CONFIT         ;;00002013;ARRIVE    
3477000000069;S21921;300G GESIER CANARD 40%GRAISSE      ;Cde 20kg mini;00002362;ROUTHIAU  
3230890015588;S35341;300G GESIER POULET CONFIT          ;;00002013;ARRIVE    
3473024312218;S94514;385G GESIER CD CONFIT IGP GERS     ;Cde 50 kg;00097189;GERS      
3067163610054;S35477;270G PLAT.DEGUST.MAGRET.IGP SO     ;;00023788;DELPEYRAT 
3033610060642;S38258;90G MAGRET CANARD SECHE TR EMINCE  ;;00096768;LABEYRIE  
3245390021229;448592;90G MAGRET CD SECH TR S/O RDF      ;;00088642;LOGIDIS FR
3245390021212;T96863;90G MAGRET CND FUME TR RDF         ;;00023788;DELPEYRAT 
3067163623917;S76506;90G MAGRET CND SECHEE PR POIVRE NCP;;00023788;DELPEYRAT 
3067163623900;S76496;90G MAGRET CND SECHEE SO NCPSO     ;;00023788;DELPEYRAT 
3477000010204;S07065;280G MAGRET CND FUME TRANCHE       ;;00002362;ROUTHIAU  
3477000001141;S07064;280G MAGRET DE CANARD FUME ENTIER  ;;00002362;ROUTHIAU  
