001S83039,S83039,222,SOF,,001
001S83115,S83115,222,SOF,,001
001S83232,S83232,222,SOF,,001
001S83692,S83692,222,SOF,,001
001S83695,S83695,222,SOF,,001
001S85178,S85178,222,SOF,,001
001S85378,S85378,222,SOF,,001
001S85548,S85548,222,SOF,,001
001S86087,S86087,222,SOF,,001
001S87208,S87208,222,SOF,,001
001S88044,S88044,222,SOF,,001
001S88945,S88945,222,SOF,,001
001S88946,S88946,222,SOF,,001
001S88951,S88951,222,SOF,,001
001S90100,S90100,222,SOF,,001
001S90109,S90109,222,SOF,,001
001S90111,S90111,222,SOF,,001
001S90310,S90310,222,SOF,,001
001S91326,S91326,222,SOF,,001
001S91444,S91444,222,SOF,,001
001S92336,S92336,222,SOF,,001
001S93577,S93577,222,SOF,,001
001S93579,S93579,222,SOF,,001
001S93592,S93592,222,SOF,,001
001S94199,S94199,222,SOF,,001
001S94710,S94710,222,SOF,,001
001S94715,S94715,222,SOF,,001
001S94719,S94719,222,SOF,,001
001S94722,S94722,222,SOF,,001
001S94723,S94723,222,SOF,,001
001S94724,S94724,222,SOF,,001
001S95431,S95431,222,SOF,,001
001S95457,S95457,222,SOF,,001
001S95976,S95976,222,SOF,,001
001S96001,S96001,222,SOF,,001
001S96003,S96003,222,SOF,,001
001S96257,S96257,222,SOF,,001
001S96290,S96290,222,SOF,,001
001S96365,S96365,222,SOF,,001
001S96370,S96370,222,SOF,,001
001S96546,S96546,222,SOF,,001
001S96730,S96730,222,SOF,,001
001S97375,S97375,222,SOF,,001
001S97381,S97381,222,SOF,,001
001S97382,S97382,222,SOF,,001
001S97387,S97387,222,SOF,,001
001S97390,S97390,222,SOF,,001
001S97391,S97391,222,SOF,,001
001S98346,S98346,222,SOF,,001
001S98578,S98578,222,SOF,,001
001TY20050,TY20050,222,SOF,,001
001TY20997,TY20997,222,SOF,,001
001TY30213,TY30213,222,SOF,,001
001TY57229,TY57229,222,SOF,,001
001TY57247,TY57247,222,SOF,,001
001TY57799,TY57799,222,SOF,,001
001TY58048,TY58048,222,SOF,,001
001TY62850,TY62850,222,SOF,,001
001TY62912,TY62912,222,SOF,,001
001TY63635,TY63635,222,SOF,,001
001TY65759,TY65759,222,SOF,,001
001TY66735,TY66735,222,SOF,,001
001TY67390,TY67390,222,SOF,,001
001TY71814,TY71814,222,SOF,,001
001TY80428,TY80428,222,SOF,,001
001T01308,T01308,222,SOF,,001
001T02465,T02465,222,SOF,,001
001T03070,T03070,222,SOF,,001
001T04508,T04508,222,SOF,,001
001T04574,T04574,222,SOF,,001
001T04587,T04587,222,SOF,,001
001T05214,T05214,222,SOF,,001
001T06123,T06123,222,SOF,,001
001T06425,T06425,222,SOF,,001
001T06426,T06426,222,SOF,,001
001T06427,T06427,222,SOF,,001
001T07241,T07241,222,SOF,,001
001T07759,T07759,222,SOF,,001
001T12427,T12427,222,SOF,,001
001T12432,T12432,222,SOF,,001
001T12433,T12433,222,SOF,,001
001T12434,T12434,222,SOF,,001
001T19512,T19512,222,SOF,,001
001T19513,T19513,222,SOF,,001
001T19514,T19514,222,SOF,,001
001T19516,T19516,222,SOF,,001
001T19517,T19517,222,SOF,,001
001T19518,T19518,222,SOF,,001
001T19519,T19519,222,SOF,,001
001T19520,T19520,222,SOF,,001
001T19522,T19522,222,SOF,,001
001T19821,T19821,222,SOF,,001
001T19826,T19826,222,SOF,,001
001T20169,T20169,222,SOF,,001
001T20629,T20629,222,SOF,,001
001T22479,T22479,222,SOF,,001
001T22486,T22486,222,SOF,,001
001T22487,T22487,222,SOF,,001
001T22489,T22489,222,SOF,,001
001T22490,T22490,222,SOF,,001
001T22491,T22491,222,SOF,,001
001T22623,T22623,222,SOF,,001
001T24054,T24054,222,SOF,,001
001T25006,T25006,222,SOF,,001
001T25269,T25269,222,SOF,,001
001T31616,T31616,222,SOF,,001
001T34227,T34227,222,SOF,,001
001T40476,T40476,222,SOF,,001
001T52175,T52175,222,SOF,,001
001T55699,T55699,222,SOF,,001
001T61207,T61207,222,SOF,,001
001T61432,T61432,222,SOF,,001
001T63398,T63398,222,SOF,,001
001T70824,T70824,222,SOF,,001
001T71744,T71744,222,SOF,,001
001T73970,T73970,222,SOF,,001
001T77411,T77411,222,SOF,,001
001T81345,T81345,222,SOF,,001
001T87778,T87778,222,SOF,,001
001T91828,T91828,222,SOF,,001
001T92548,T92548,222,SOF,,001
001T93005,T93005,222,SOF,,001
001T93440,T93440,222,SOF,,001
001T93737,T93737,222,SOF,,001
001T94689,T94689,222,SOF,,001
001T96410,T96410,222,SOF,,001
001T96926,T96926,222,SOF,,001
001T99748,T99748,222,SOF,,001
001U63221,U63221,222,SOF,,001
001000125,000125,222,SOF,,001
001000171,000171,222,SOF,,001
001000175,000175,222,SOF,,001
001001218,001218,222,SOF,,001
001004008,004008,222,SOF,,001
001004009,004009,222,SOF,,001
001004320,004320,222,SOF,,001
001004326,004326,222,SOF,,001
001004360,004360,222,SOF,,001
001005400,005400,222,SOF,,001
001005433,005433,222,SOF,,001
001005435,005435,222,SOF,,001
001005574,005574,222,SOF,,001
001005739,005739,222,SOF,,001
001005743,005743,222,SOF,,001
001005747,005747,222,SOF,,001
001005953,005953,222,SOF,,001
001005954,005954,222,SOF,,001
001005955,005955,222,SOF,,001
001005956,005956,222,SOF,,001
001005957,005957,222,SOF,,001
001006003,006003,222,SOF,,001
001006197,006197,222,SOF,,001
001006199,006199,222,SOF,,001
001006562,006562,222,SOF,,001
001007253,007253,222,SOF,,001
001007263,007263,222,SOF,,001
001007597,007597,222,SOF,,001
001008647,008647,222,SOF,,001
001010325,010325,222,SOF,,001
001011001,011001,222,SOF,,001
001011082,011082,222,SOF,,001
001011139,011139,222,SOF,,001
001011181,011181,222,SOF,,001
001011311,011311,222,SOF,,001
001011364,011364,222,SOF,,001
001011392,011392,222,SOF,,001
001011590,011590,222,SOF,,001
001011929,011929,222,SOF,,001
001012548,012548,222,SOF,,001
001012578,012578,222,SOF,,001
001013157,013157,222,SOF,,001
001013158,013158,222,SOF,,001
001013160,013160,222,SOF,,001
001013178,013178,222,SOF,,001
001013634,013634,222,SOF,,001
001013718,013718,222,SOF,,001
001013792,013792,222,SOF,,001
001013816,013816,222,SOF,,001
001013938,013938,222,SOF,,001
001013975,013975,222,SOF,,001
001014670,014670,222,SOF,,001
001016484,016484,222,SOF,,001
001016899,016899,222,SOF,,001
001016997,016997,222,SOF,,001
001017848,017848,222,SOF,,001
001018052,018052,222,SOF,,001
001018104,018104,222,SOF,,001
001019199,019199,222,SOF,,001
001019524,019524,222,SOF,,001
001019673,019673,222,SOF,,001
001019731,019731,222,SOF,,001
001019810,019810,222,SOF,,001
001020686,020686,222,SOF,,001
001021038,021038,222,SOF,,001
001021096,021096,222,SOF,,001
001021939,021939,222,SOF,,001
001022210,022210,222,SOF,,001
001022718,022718,222,SOF,,001
001022851,022851,222,SOF,,001
001022905,022905,222,SOF,,001
001023136,023136,222,SOF,,001
001023138,023138,222,SOF,,001
001023260,023260,222,SOF,,001
001025818,025818,222,SOF,,001
001025881,025881,222,SOF,,001
001026250,026250,222,SOF,,001
001026350,026350,222,SOF,,001
001026441,026441,222,SOF,,001
001026998,026998,222,SOF,,001
001027245,027245,222,SOF,,001
001027543,027543,222,SOF,,001
001028356,028356,222,SOF,,001
001028512,028512,222,SOF,,001
001028653,028653,222,SOF,,001
001028750,028750,222,SOF,,001
001029045,029045,222,SOF,,001
001029598,029598,222,SOF,,001
001029599,029599,222,SOF,,001
001029931,029931,222,SOF,,001
001029934,029934,222,SOF,,001
001029944,029944,222,SOF,,001
001029947,029947,222,SOF,,001
001030259,030259,222,SOF,,001
001030369,030369,222,SOF,,001
001030379,030379,222,SOF,,001
001030428,030428,222,SOF,,001
001030675,030675,222,SOF,,001
001031491,031491,222,SOF,,001
001032183,032183,222,SOF,,001
001032246,032246,222,SOF,,001
001032439,032439,222,SOF,,001
001032631,032631,222,SOF,,001
001033444,033444,222,SOF,,001
001034794,034794,222,SOF,,001
001035031,035031,222,SOF,,001
001035146,035146,222,SOF,,001
001036069,036069,222,SOF,,001
001036251,036251,222,SOF,,001
001036304,036304,222,SOF,,001
001036421,036421,222,SOF,,001
001036565,036565,222,SOF,,001
001036860,036860,222,SOF,,001
001037265,037265,222,SOF,,001
001037276,037276,222,SOF,,001
001037540,037540,222,SOF,,001
001037904,037904,222,SOF,,001
001037908,037908,222,SOF,,001
001038532,038532,222,SOF,,001
001038543,038543,222,SOF,,001
001039694,039694,222,SOF,,001
001039753,039753,222,SOF,,001
001040243,040243,222,SOF,,001
001040273,040273,222,SOF,,001
001040571,040571,222,SOF,,001
001041023,041023,222,SOF,,001
001041142,041142,222,SOF,,001
001041144,041144,222,SOF,,001
001042276,042276,222,SOF,,001
001043098,043098,222,SOF,,001
001043099,043099,222,SOF,,001
001043102,043102,222,SOF,,001
001043512,043512,222,SOF,,001
001043529,043529,222,SOF,,001
001043577,043577,222,SOF,,001
001044629,044629,222,SOF,,001
001045022,045022,222,SOF,,001
001045092,045092,222,SOF,,001
001045105,045105,222,SOF,,001
001045922,045922,222,SOF,,001
001046289,046289,222,SOF,,001
001046698,046698,222,SOF,,001
001047106,047106,222,SOF,,001
001047181,047181,222,SOF,,001
001047201,047201,222,SOF,,001
001048059,048059,222,SOF,,001
001048644,048644,222,SOF,,001
001048859,048859,222,SOF,,001
001049171,049171,222,SOF,,001
001049344,049344,222,SOF,,001
001049514,049514,222,SOF,,001
001049720,049720,222,SOF,,001
001049892,049892,222,SOF,,001
001051284,051284,222,SOF,,001
001051744,051744,222,SOF,,001
001052257,052257,222,SOF,,001
001052748,052748,222,SOF,,001
001053449,053449,222,SOF,,001
001053555,053555,222,SOF,,001
001054078,054078,222,SOF,,001
001054087,054087,222,SOF,,001
001054169,054169,222,SOF,,001
001054191,054191,222,SOF,,001
001054200,054200,222,SOF,,001
001054290,054290,222,SOF,,001
001055206,055206,222,SOF,,001
001055340,055340,222,SOF,,001
001055346,055346,222,SOF,,001
001055527,055527,222,SOF,,001
001055879,055879,222,SOF,,001
001056139,056139,222,SOF,,001
001056378,056378,222,SOF,,001
001056431,056431,222,SOF,,001
