"210","A1","F","883581","12875284","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574608","20180628","194735","8","200.7"
"210","A1","F","883591","12875285","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574607","20180628","194735","3","150.0"
"210","A1","F","883601","12875286","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574606","20180628","194735","7","292.12"
"210","A1","F","883611","12875287","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574609","20180628","194735","9","374.56"
"210","A1","F","883621","12875288","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574636","20180628","194735","7","188.4"
"210","A1","F","883631","12875289","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574637","20180628","194735","13","392.03"
"210","A1","F","883641","12875327","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574605","20180628","194735","72","1226.88"
"210","A1","F","884671","12877267","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180625","20180628","20180627","574954","20180628","194735","60","1022.4"
"210","A1","F","884761","12877371","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180625","20180626","20180626","574725","20180628","194735","3","204.72"
"210","A1","F","884771","12877372","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180625","20180626","20180626","574726","20180628","194735","5","205.32"
"210","A1","F","884781","12877373","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180625","20180626","20180626","574738","20180628","194735","4","242.76"
"210","A1","F","884791","12877374","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180625","20180626","20180626","574739","20180628","194735","14","662.16"
"210","A1","F","884801","12877375","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180625","20180626","20180626","574740","20180628","194735","6","260.2"
"210","A1","F","886731","12879378","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180629","20180627","574955","20180628","194735","20","620.0"
"210","A1","F","886741","12879379","N","D","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180629","20180627","574953","20180628","194735","72","1331.28"
"210","A1","F","886871","12879547","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180628","20180627","574967","20180628","194735","5","211.56"
"210","A1","F","886881","12879548","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180628","20180627","574968","20180628","194735","13","743.4"
"210","A1","F","886891","12879568","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180628","20180627","574969","20180628","194735","35","491.02"
"210","A1","F","886901","12879597","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180628","20180627","574970","20180628","194735","14","375.7"
"210","A1","F","886911","12879598","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180628","20180627","574971","20180628","194735","12","144.48"
"210","A1","F","886921","12879607","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180628","20180627","574972","20180628","194735","10","411.2"
"210","A1","F","886931","12879608","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180627","20180628","20180627","574973","20180628","194735","34","1510.28"
"210","A1","F","883371","81615210","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574611","20180628","194735","3","71.76"
"210","A1","F","881941","00370019","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180621","20180621","20180621","574501","20180627","194734","24","353.76"
"210","A1","F","881951","00370062","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180621","20180621","20180621","574502","20180627","194734","26","645.84"
"210","A1","F","881961","00370063","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180621","20180621","20180621","574500","20180627","194734","72","1226.88"
"210","A1","F","882841","00370385","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180622","20180623","20180622","574564","20180625","194727","14","624.78"
"210","A1","F","882851","00370386","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180622","20180623","20180622","574562","20180625","194727","7","166.6"
